순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"69,500","1,700","2.5","29,703,942","2,060,700,628,380","68,400","69,900","68,300","414,899,887,225,000","18.86","5,969,782,550","3,364,828,006","56.36",2516
2,000660,SK하이닉스,"109,000","8,500","8.5","7,488,361","803,615,355,500","103,000","109,500","103,000","79,352,257,785,000","3.61","728,002,365","367,065,919","50.42",
3,051910,LG화학,"841,000","32,000","4.0","592,081","494,497,469,000","816,000","849,000","811,000","59,368,160,463,000","2.70","70,592,343","30,040,512","42.55",
4,005935,삼성전자우,"63,800","1,300","2.1","3,869,364","245,863,250,900","62,800","63,900","62,700","52,500,171,460,000","2.39","822,886,700","698,355,366","84.87",
5,207940,삼성바이오로직스,"790,000","-3,000","-0.4","146,554","115,105,478,000","796,000","796,000","777,000","52,270,350,000,000","2.38","66,165,000","6,583,349","9.95",
6,068270,셀트리온,"347,000","3,000","0.9","1,148,553","395,625,059,000","345,500","348,000","341,000","46,844,238,335,000","2.13","134,997,805","27,764,133","20.57",
7,035420,NAVER,"283,500","-2,000","-0.7","601,596","170,365,949,000","287,000","287,000","282,000","46,568,672,482,500","2.12","164,263,395","91,735,778","55.85",
8,005380,현대차,"182,500","-1,000","-0.5","1,745,795","318,675,816,500","183,500","184,500","181,500","38,994,444,127,500","1.77","213,668,187","65,972,281","30.88",
9,006400,삼성SDI,"552,000","5,000","0.9","381,777","209,600,278,000","547,000","553,000","542,000","37,958,020,560,000","1.73","68,764,530","29,942,608","43.54",
10,035720,카카오,"373,000","-1,500","-0.4","440,500","164,131,339,000","375,500","375,500","371,000","32,928,292,292,000","1.50","88,279,604","28,474,597","32.26",
11,000270,기아차,"60,800","1,000","1.7","2,964,672","179,033,889,000","60,000","61,000","59,400","24,646,091,497,600","1.12","405,363,347","152,466,503","37.61",
12,051900,LG생활건강,"1,541,000","3,000","0.2","31,085","47,860,186,000","1,552,000","1,552,000","1,525,000","24,067,641,577,000","1.09","15,618,197","7,124,621","45.62",
13,012330,현대모비스,"240,500","-2,000","-0.8","489,035","117,885,763,765","242,500","243,500","239,000","22,860,653,907,000","1.04","95,054,694","41,257,294","43.40",
14,028260,삼성물산,"122,000","500","0.4","571,046","69,693,506,500","121,500","123,500","120,500","22,800,223,882,000","1.04","186,887,081","26,650,979","14.26",
15,005490,POSCO,"250,000","4,500","1.8","382,021","95,203,630,500","246,000","250,500","245,500","21,796,708,750,000","0.99","87,186,835","44,454,291","50.99",
16,091990,셀트리온헬스케어,"130,400","4,400","3.5","4,789,855","612,103,265,900","127,700","130,400","124,800","19,796,000,788,800","0.90","151,809,822","26,453,470","17.43",
17,105560,KB금융,"46,800","900","2.0","1,879,336","87,200,935,350","46,300","46,800","45,950","19,459,810,656,000","0.88","415,807,920","273,866,100","65.86",
18,017670,SK텔레콤,"239,000","2,500","1.1","392,434","93,272,039,500","238,000","239,500","235,000","19,298,224,929,000","0.88","80,745,711","27,416,711","33.95",
19,036570,엔씨소프트,"859,000","7,000","0.8","129,594","110,987,014,000","856,000","865,000","846,000","18,858,504,898,000","0.86","21,954,022","10,610,334","48.33",
20,055550,신한지주,"34,200","1,050","3.2","3,300,022","111,890,114,250","33,650","34,200","33,500","17,665,217,757,000","0.80","516,526,835","298,301,281","57.75",
21,096770,SK이노베이션,"182,500","0","0.0","1,074,892","195,369,128,500","183,500","184,500","178,500","16,874,965,430,000","0.77","92,465,564","21,882,909","23.67",
22,034730,SK,"237,000","15,500","7.0","1,065,538","248,698,327,500","223,000","238,500","223,000","16,675,390,389,000","0.76","70,360,297","15,301,596","21.75",
23,032830,삼성생명,"73,500","1,000","1.4","504,573","36,934,133,900","72,400","74,000","72,000","14,700,000,000,000","0.67","200,000,000","24,331,075","12.17",
24,066570,LG전자,"85,900","-100","-0.1","818,536","70,188,409,500","86,300","86,300","85,500","14,057,347,222,600","0.64","163,647,814","58,088,663","35.50",
25,015760,한국전력,"21,700","100","0.5","2,900,687","62,612,537,650","21,700","21,750","21,450","13,930,620,470,900","0.63","641,964,077","106,553,133","16.60",
26,326030,SK바이오팜,"177,500","0","0.0","290,721","51,550,823,500","177,500","180,000","175,000","13,900,601,875,000","0.63","78,313,250","3,302,442","4.22",
27,018260,삼성에스디에스,"175,000","1,000","0.6","144,906","25,278,078,000","174,500","175,500","173,000","13,541,115,000,000","0.62","77,377,800","9,446,067","12.21",
28,003550,LG,"73,300","700","1.0","496,930","36,287,981,300","73,000","73,400","72,500","12,648,437,702,300","0.57","172,557,131","59,797,053","34.65",
29,009150,삼성전기,"162,000","0","0.0","1,044,216","170,559,662,500","163,500","166,500","160,500","12,100,378,752,000","0.55","74,693,696","25,709,886","34.42",
30,033780,KT&G,"84,200","800","1.0","601,106","50,501,996,800","84,000","84,300","83,500","11,560,028,247,400","0.53","137,292,497","55,910,784","40.72",
31,090430,아모레퍼시픽,"191,500","4,000","2.1","322,531","61,584,068,126","188,500","192,500","187,000","11,194,800,835,000","0.51","58,458,490","18,439,043","31.54",
32,251270,넷마블,"125,500","0","0.0","242,458","30,482,253,000","126,000","127,000","125,000","10,773,454,002,500","0.49","85,844,255","19,262,405","22.44",
33,086790,하나금융지주,"35,450","650","1.9","1,630,665","57,464,973,600","35,150","35,700","34,700","10,643,581,097,900","0.48","300,242,062","194,147,157","64.66",
34,011170,롯데케미칼,"287,500","2,500","0.9","189,814","54,353,797,500","288,000","289,500","284,000","9,854,182,962,500","0.45","34,275,419","9,173,948","26.77",
35,019170,신풍제약,"177,500","33,500","23.3","10,464,643","1,780,331,039,500","144,500","182,500","144,500","9,404,835,725,000","0.43","52,984,990","5,829,911","11.00",
36,000810,삼성화재,"192,500","2,500","1.3","258,905","49,258,180,500","190,500","193,000","188,000","9,119,656,122,500","0.41","47,374,837","21,042,547","44.42",
37,018880,한온시스템,"16,200","-250","-1.5","1,798,095","29,271,964,700","16,500","16,650","16,100","8,647,560,000,000","0.39","533,800,000","110,822,883","20.76",
38,010950,S-Oil,"70,800","800","1.1","492,252","34,564,837,300","70,300","70,900","69,400","7,970,861,673,600","0.36","112,582,792","84,422,492","74.99",
39,009830,한화솔루션,"47,100","-250","-0.5","3,045,063","143,482,532,100","47,150","47,800","46,600","7,529,617,808,700","0.34","159,864,497","30,222,010","18.90",
40,010130,고려아연,"392,500","2,500","0.6","49,462","19,366,745,500","392,500","393,500","389,000","7,406,475,000,000","0.34","18,870,000","4,490,708","23.80",
41,316140,우리금융지주,"10,200","100","1.0","1,616,469","16,419,581,700","10,150","10,250","10,050","7,367,130,366,600","0.33","722,267,683","184,325,680","25.52",
42,068760,셀트리온제약,"205,000","11,200","5.8","901,097","181,647,182,400","198,400","210,000","194,800","7,341,180,585,000","0.33","35,810,637","3,190,616","8.91",
43,009540,한국조선해양,"103,500","-500","-0.5","314,446","32,445,033,500","104,000","104,500","102,000","7,325,017,506,000","0.33","70,773,116","11,254,388","15.90",
44,024110,기업은행,"9,560","60","0.6","2,012,130","19,163,704,400","9,560","9,590","9,450","7,061,631,281,600","0.32","738,664,360","76,820,742","10.40",
45,086280,현대글로비스,"179,500","-2,500","-1.4","308,348","55,452,309,000","182,500","183,000","178,500","6,731,250,000,000","0.31","37,500,000","13,447,291","35.86",
46,006800,미래에셋대우,"10,100","0","0.0","2,949,196","29,736,355,620","10,100","10,250","9,960","6,517,695,720,800","0.30","645,316,408","92,738,547","14.37",
47,352820,빅히트,"182,000","1,000","0.6","195,743","35,552,734,500","183,000","183,000","180,000","6,483,524,320,000","0.29","35,623,760","1,303,158","3.66",
48,030200,KT,"24,300","50","0.2","1,054,786","25,641,917,350","24,300","24,450","24,150","6,345,016,934,400","0.29","261,111,808","114,844,013","43.98",
49,003670,포스코케미칼,"96,900","5,300","5.8","1,022,585","96,009,844,100","92,800","97,200","91,500","5,909,758,518,000","0.27","60,988,220","4,557,846","7.47",
50,034220,LG디스플레이,"15,850","50","0.3","2,217,495","35,081,565,550","15,900","16,000","15,600","5,671,378,845,000","0.26","357,815,700","81,797,278","22.86",
51,097950,CJ제일제당,"359,500","-3,000","-0.8","89,069","32,035,203,000","362,500","363,000","358,000","5,411,979,867,000","0.25","15,054,186","3,542,716","23.53",
52,021240,코웨이,"71,200","1,200","1.7","261,390","18,485,399,900","70,100","71,400","69,800","5,254,532,872,800","0.24","73,799,619","44,729,672","60.61",
53,032640,LG유플러스,"12,000","150","1.3","2,961,925","35,299,797,300","11,900","12,050","11,750","5,239,336,332,000","0.24","436,611,361","135,811,308","31.11",
54,035250,강원랜드,"23,850","700","3.0","1,303,533","30,909,538,050","23,200","23,900","23,150","5,102,480,925,000","0.23","213,940,500","48,941,089","22.88",
55,028300,에이치엘비,"95,400","4,200","4.6","1,255,162","118,748,894,700","92,200","97,200","91,400","5,023,262,196,000","0.23","52,654,740","6,269,984","11.91",
56,096530,씨젠,"188,000","-3,500","-1.8","726,843","137,583,582,000","193,000","194,700","186,100","4,931,995,760,000","0.22","26,234,020","4,378,791","16.69",
57,196170,알테오젠,"171,200","-3,300","-1.9","414,336","70,277,380,800","173,000","175,000","166,200","4,807,792,480,000","0.22","28,082,900","5,090,206","18.13",
58,008930,한미사이언스,"72,400","300","0.4","466,709","33,689,915,600","71,200","73,900","71,100","4,779,207,187,600","0.22","66,011,149","1,333,444","2.02",
59,285130,SK케미칼,"403,500","-7,500","-1.8","332,048","134,916,991,500","413,000","415,500","402,500","4,737,653,286,000","0.22","11,741,396","1,970,069","16.78",
60,271560,오리온,"119,000","-1,500","-1.2","167,227","19,916,821,000","120,000","121,000","118,500","4,704,799,708,000","0.21","39,536,132","16,610,804","42.01",
61,004020,현대제철,"35,000","1,350","4.0","2,140,495","73,767,645,750","34,000","35,100","33,550","4,670,602,475,000","0.21","133,445,785","26,026,639","19.50",
62,002790,아모레G,"54,800","1,500","2.8","194,353","10,532,905,800","53,600","54,800","53,000","4,518,708,264,000","0.21","82,458,180","16,329,369","19.80",
63,003490,대한항공,"25,850","-500","-1.9","6,416,804","168,037,784,550","27,100","27,100","25,550","4,503,321,081,050","0.20","174,209,713","21,081,777","12.10",
64,267250,현대중공업지주,"281,000","0","0.0","52,775","14,751,988,500","281,500","283,000","275,500","4,439,411,377,000","0.20","15,798,617","2,762,298","17.48",
