순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"60,000","500","0.8","14,474,985","867,445,905,100","59,600","60,200","59,500","358,186,953,000,000","18.53","5,969,782,550","3,349,021,732","56.10",2503
2,000660,SK하이닉스,"86,700","1,400","1.6","3,150,011","274,650,442,600","86,100","87,900","85,800","63,117,805,045,500","3.27","728,002,365","358,285,007","49.21",
3,035420,NAVER,"286,000","-7,500","-2.6","434,420","126,233,192,500","293,500","296,500","286,000","46,979,330,970,000","2.43","164,263,395","91,437,737","55.67",
4,207940,삼성바이오로직스,"686,000","-1,000","-0.2","58,832","40,658,891,000","692,000","699,000","686,000","45,389,190,000,000","2.35","66,165,000","6,732,987","10.18",
5,005935,삼성전자우,"53,000","0","0.0","1,602,973","85,336,824,100","52,800","53,600","52,800","43,612,995,100,000","2.26","822,886,700","713,926,087","86.76",
6,051910,LG화학,"615,000","-25,000","-3.9","473,127","294,032,499,000","642,000","642,000","614,000","43,414,290,945,000","2.25","70,592,343","27,051,848","38.32",
7,005380,현대차,"168,000","-4,000","-2.3","2,230,634","375,690,481,500","169,500","172,000","167,500","35,896,255,416,000","1.86","213,668,187","66,580,167","31.16",
8,068270,셀트리온,"255,500","-1,000","-0.4","517,772","133,387,790,500","256,500","261,500","254,500","34,490,900,059,000","1.78","134,993,738","27,819,620","20.61",
9,035720,카카오,"353,000","-4,500","-1.3","362,402","129,011,265,500","358,000","362,500","352,000","31,151,480,107,000","1.61","88,247,819","28,227,405","31.99",
10,006400,삼성SDI,"413,000","-7,000","-1.7","283,672","118,036,826,000","421,500","422,500","412,000","28,399,750,890,000","1.47","68,764,530","28,817,364","41.91",
11,051900,LG생활건강,"1,562,000","-9,000","-0.6","29,547","46,445,542,000","1,585,000","1,587,000","1,555,000","24,395,623,714,000","1.26","15,618,197","7,105,443","45.49",
12,012330,현대모비스,"222,500","-6,500","-2.8","524,241","118,352,884,000","230,000","232,000","221,500","21,149,669,415,000","1.09","95,054,694","41,289,385","43.44",
13,028260,삼성물산,"103,000","1,000","1.0","401,448","41,544,744,500","102,500","105,000","102,500","19,249,369,343,000","1.00","186,887,081","26,134,196","13.98",
14,000270,기아차,"46,700","-450","-1.0","1,536,628","71,984,259,050","47,000","47,750","46,600","18,930,468,304,900","0.98","405,363,347","156,532,078","38.62",
15,017670,SK텔레콤,"232,500","-2,000","-0.8","238,800","55,757,496,500","236,500","236,500","231,000","18,773,377,807,500","0.97","80,745,711","28,610,309","35.43",
16,005490,POSCO,"208,500","6,500","3.2","424,316","88,491,677,500","204,000","210,000","203,500","18,178,455,097,500","0.94","87,186,835","44,653,955","51.22",
17,036570,엔씨소프트,"771,000","4,000","0.5","105,467","81,870,407,140","774,000","781,000","770,000","16,926,550,962,000","0.88","21,954,022","10,719,785","48.83",
18,105560,KB금융,"40,700","1,300","3.3","2,737,109","111,946,120,100","39,850","41,450","39,700","16,923,382,344,000","0.88","415,807,920","273,413,723","65.75",
19,066570,LG전자,"89,100","-800","-0.9","487,840","43,704,825,500","90,500","90,600","88,700","14,581,020,227,400","0.75","163,647,814","57,737,487","35.28",
20,034730,SK,"199,000","1,000","0.5","93,690","18,691,736,500","199,500","200,500","198,500","14,001,699,103,000","0.72","70,360,297","15,451,414","21.96",
21,055550,신한지주,"29,000","1,050","3.8","3,804,406","109,554,865,250","28,100","29,000","28,050","13,844,508,215,000","0.72","477,396,835","280,598,832","58.78",
22,015760,한국전력,"21,400","-350","-1.6","4,621,162","100,297,239,450","22,000","22,250","21,400","13,738,031,247,800","0.71","641,964,077","112,367,198","17.50",
23,091990,셀트리온헬스케어,"89,700","1,900","2.2","949,117","85,210,717,100","88,500","91,200","88,500","13,612,838,093,400","0.70","151,759,622","25,936,192","17.09",
24,018260,삼성에스디에스,"174,000","500","0.3","163,333","28,849,816,000","174,500","179,000","173,500","13,463,737,200,000","0.70","77,377,800","9,418,124","12.17",
25,096770,SK이노베이션,"136,500","-2,500","-1.8","289,431","39,940,765,000","139,000","141,000","136,500","12,621,549,486,000","0.65","92,465,564","21,944,951","23.73",
26,003550,LG,"71,500","-500","-0.7","256,976","18,517,161,000","72,400","73,000","71,500","12,337,834,866,500","0.64","172,557,131","60,017,961","34.78",
27,032830,삼성생명,"60,500","1,500","2.5","369,725","22,188,585,000","59,100","60,500","58,900","12,100,000,000,000","0.63","200,000,000","24,876,273","12.44",
28,326030,SK바이오팜,"154,500","1,000","0.6","270,633","41,339,681,000","151,000","156,000","149,000","12,099,397,125,000","0.63","78,313,250","1,872,869","2.39",
29,251270,넷마블,"133,000","-3,500","-2.6","562,067","75,811,289,000","136,000","137,500","133,000","11,415,079,711,000","0.59","85,827,667","19,509,916","22.73",
30,033780,KT&G,"83,000","700","0.8","274,469","22,751,204,800","82,400","83,500","82,400","11,395,277,251,000","0.59","137,292,497","57,400,237","41.81",
31,009150,삼성전기,"140,000","3,000","2.2","368,288","51,514,281,000","138,000","141,000","138,000","10,457,117,440,000","0.54","74,693,696","24,728,424","33.11",
