순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"82,200","-1,700","-2.0","42,089,013","3,506,903,681,680","83,300","84,500","82,100","490,716,125,610,000","20.11","5,969,782,550","3,317,753,686","55.58",2531
2,000660,SK하이닉스,"131,000","500","0.4","8,525,749","1,132,130,170,500","132,500","137,000","130,000","95,368,309,815,000","3.91","728,002,365","364,082,648","50.01",
3,051910,LG화학,"890,000","-3,000","-0.3","513,628","461,038,353,000","908,000","912,000","883,000","62,827,185,270,000","2.57","70,592,343","30,315,783","42.94",
4,005935,삼성전자우,"74,300","-700","-0.9","4,103,763","306,613,209,500","75,000","75,600","74,200","61,140,481,810,000","2.51","822,886,700","670,531,996","81.49",
5,207940,삼성바이오로직스,"817,000","-15,000","-1.8","145,873","120,068,119,000","828,000","837,000","816,000","54,056,805,000,000","2.22","66,165,000","6,922,075","10.46",
6,068270,셀트리온,"353,500","-1,000","-0.3","977,528","347,794,709,500","357,000","359,500","353,500","47,721,724,067,500","1.96","134,997,805","28,037,543","20.77",
7,035420,NAVER,"290,000","-2,500","-0.8","1,375,856","405,202,285,000","292,500","300,500","289,500","47,636,384,550,000","1.95","164,263,395","91,986,781","56.00",
8,006400,삼성SDI,"680,000","-6,000","-0.9","669,150","457,568,981,000","693,000","702,000","671,000","46,759,880,400,000","1.92","68,764,530","30,454,917","44.29",
9,005380,현대차,"203,000","-6,500","-3.1","2,848,547","585,670,853,000","209,500","211,500","202,500","43,374,641,961,000","1.78","213,668,187","66,145,854","30.96",
10,035720,카카오,"395,500","2,500","0.6","1,435,715","579,946,623,571","395,000","410,000","394,500","34,976,657,898,000","1.43","88,436,556","28,842,173","32.61",
11,012330,현대모비스,"283,500","-7,500","-2.6","691,832","198,943,960,500","288,500","295,000","282,000","26,948,005,749,000","1.10","95,054,694","40,841,123","42.97",
12,028260,삼성물산,"139,500","-5,000","-3.5","1,150,091","163,316,481,000","143,500","146,000","138,500","26,070,747,799,500","1.07","186,887,081","26,842,210","14.36",
13,000270,기아차,"62,200","-1,500","-2.4","2,772,352","173,562,263,300","63,700","64,100","62,000","25,213,600,183,400","1.03","405,363,347","149,901,112","36.98",
14,051900,LG생활건강,"1,590,000","-20,000","-1.2","45,979","73,525,006,640","1,601,000","1,622,000","1,590,000","24,832,933,230,000","1.02","15,618,197","7,098,661","45.45",
15,005490,POSCO,"280,000","-5,000","-1.8","549,160","155,194,368,000","286,000","289,000","278,000","24,412,313,800,000","1.00","87,186,835","44,151,578","50.64",
16,096770,SK이노베이션,"257,000","13,000","5.3","4,279,330","1,126,683,461,000","256,000","281,500","251,000","23,763,649,948,000","0.97","92,465,564","22,455,812","24.29",
17,091990,셀트리온헬스케어,"150,300","-2,000","-1.3","1,761,415","266,837,906,100","153,100","154,000","150,300","22,817,016,246,600","0.93","151,809,822","25,973,258","17.11",
18,066570,LG전자,"137,500","-2,500","-1.8","5,283,488","749,669,940,500","148,500","150,500","137,000","22,501,574,425,000","0.92","163,647,814","58,062,020","35.48",
19,036570,엔씨소프트,"953,000","-32,000","-3.2","169,260","163,774,564,000","991,000","997,000","950,000","20,922,182,966,000","0.86","21,954,022","10,722,414","48.84",
20,017670,SK텔레콤,"250,500","4,500","1.8","904,735","224,452,231,000","245,500","254,500","242,500","20,226,800,605,500","0.83","80,745,711","27,602,871","34.18",
21,034730,SK,"273,000","21,500","8.6","2,378,756","642,732,294,500","255,500","284,500","254,500","19,208,361,081,000","0.79","70,360,297","15,352,932","21.82",
22,105560,KB금융,"44,000","450","1.0","3,637,798","160,250,812,450","43,850","44,700","43,350","18,295,548,480,000","0.75","415,807,920","272,073,175","65.43",
