순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"42,500","-50","-0.1","11,365,999","483,166,570,320","42,600","42,800","42,150","253,715,758,375,000","15.84","5,969,782,550","3,407,482,602","57.08",2392
2,000660,SK하이닉스,"65,300","-600","-0.9","3,191,350","209,941,258,753","65,900","66,900","64,700","47,538,554,434,500","2.97","728,002,365","368,255,391","50.58",
3,005380,현대차,"134,500","-1,000","-0.7","925,504","123,694,978,000","134,500","135,000","131,000","28,738,371,151,500","1.79","213,668,187","95,872,542","44.87",
4,005935,삼성전자우,"34,800","350","1.0","2,215,173","76,918,249,324","34,800","34,900","34,350","28,636,457,160,000","1.79","822,886,700","759,421,506","92.29",
5,068270,셀트리온,"190,000","4,000","2.2","668,079","127,070,150,500","185,000","193,500","184,500","24,382,523,300,000","1.52","128,329,070","25,811,069","20.11",
6,051910,LG화학,"333,000","5,500","1.7","222,635","74,169,755,500","329,000","336,500","327,000","23,507,250,219,000","1.47","70,592,343","27,225,058","38.57",
7,055550,신한지주,"44,450","-750","-1.7","1,480,390","65,649,867,300","44,700","45,000","44,100","21,078,171,642,150","1.32","474,199,587","319,429,352","67.36",
8,005490,POSCO,"237,500","-2,000","-0.8","264,663","62,866,139,825","237,000","239,500","236,000","20,706,873,312,500","1.29","87,186,835","47,564,035","54.55",
9,012330,현대모비스,"217,000","-4,000","-1.8","303,658","65,681,902,250","218,000","220,000","212,500","20,681,552,598,000","1.29","95,306,694","46,231,611","48.51",
10,017670,SK텔레콤,"250,500","500","0.2","146,213","36,726,187,500","250,500","253,500","249,500","20,226,800,605,500","1.26","80,745,711","32,911,287","40.76",
11,051900,LG생활건강,"1,278,000","-8,000","-0.6","29,379","37,539,765,000","1,286,000","1,294,000","1,267,000","19,960,055,766,000","1.25","15,618,197","7,045,106","45.11",
12,207940,삼성바이오로직스,"300,000","16,500","5.8","145,193","42,686,879,500","284,000","300,000","281,500","19,849,500,000,000","1.24","66,165,000","5,751,974","8.69",
13,035420,NAVER,"111,500","-500","-0.4","310,649","34,620,804,500","111,500","112,500","110,000","18,376,693,542,500","1.15","164,813,395","96,126,684","58.32",
