순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"72,300","-700","-1.0","16,304,910","1,183,242,835,700","72,500","73,200","72,100","431,615,278,365,000","19.11","5,969,782,550","3,337,652,600","55.91",2527
2,000660,SK하이닉스,"112,500","-3,500","-3.0","4,270,842","485,295,511,328","115,000","115,500","112,500","81,900,266,062,500","3.63","728,002,365","362,659,359","49.82",
3,005935,삼성전자우,"68,500","-300","-0.4","2,109,156","144,308,205,200","68,300","68,800","68,200","56,367,738,950,000","2.50","822,886,700","677,693,265","82.36",
4,051910,LG화학,"797,000","-18,000","-2.2","306,523","246,193,517,000","815,000","816,000","796,000","56,262,097,371,000","2.49","70,592,343","29,880,049","42.33",
5,207940,삼성바이오로직스,"803,000","-20,000","-2.4","107,220","87,173,221,000","824,000","826,000","800,000","53,130,495,000,000","2.35","66,165,000","6,841,335","10.34",
6,068270,셀트리온,"359,000","-8,000","-2.2","1,358,477","494,741,796,000","368,000","371,000","359,000","48,464,211,995,000","2.15","134,997,805","27,889,269","20.66",
7,035420,NAVER,"284,000","0","0.0","750,095","216,615,913,000","285,000","293,500","284,000","46,650,804,180,000","2.07","164,263,395","91,622,841","55.78",
8,005380,현대차,"184,000","-3,000","-1.6","1,381,697","255,079,388,000","186,000","186,500","183,000","39,314,946,408,000","1.74","213,668,187","65,447,419","30.63",
9,006400,삼성SDI,"555,000","-11,000","-1.9","241,689","134,895,955,000","564,000","565,000","553,000","38,164,314,150,000","1.69","68,764,530","30,227,168","43.96",
10,035720,카카오,"376,000","-3,500","-0.9","876,516","335,998,684,500","380,000","389,500","375,500","33,204,664,904,000","1.47","88,310,279","28,124,603","31.85",
11,091990,셀트리온헬스케어,"173,200","-3,700","-2.1","5,208,340","915,934,944,200","176,700","179,200","171,500","26,293,461,170,400","1.16","151,809,822","26,066,952","17.17",
12,051900,LG생활건강,"1,606,000","-24,000","-1.5","18,079","29,289,507,000","1,613,000","1,639,000","1,606,000","25,082,824,382,000","1.11","15,618,197","7,121,202","45.60",
13,028260,삼성물산,"132,500","5,000","3.9","2,365,555","314,539,521,000","128,000","136,000","127,500","24,762,538,232,500","1.10","186,887,081","26,511,870","14.19",
14,000270,기아차,"59,800","-1,500","-2.4","1,645,392","99,008,995,800","60,600","60,900","59,800","24,240,728,150,600","1.07","405,363,347","151,696,389","37.42",
15,005490,POSCO,"267,500","-7,000","-2.6","256,129","68,984,309,000","272,000","273,000","266,500","23,322,478,362,500","1.03","87,186,835","44,187,832","50.68",
