순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"56,600","-1,500","-2.6","26,907,844","1,541,223,383,000","58,000","58,000","56,600","337,889,692,330,000","18.09","5,969,782,550","3,343,353,450","56.00",2507
2,000660,SK하이닉스,"79,900","-1,800","-2.2","2,710,477","219,064,698,950","81,600","82,100","79,900","58,167,388,963,500","3.11","728,002,365","354,970,173","48.76",
3,035420,NAVER,"290,000","-8,500","-2.8","939,833","275,981,100,000","299,000","300,000","290,000","47,636,384,550,000","2.55","164,263,395","91,859,166","55.92",
4,207940,삼성바이오로직스,"682,000","-15,000","-2.2","251,134","174,660,762,000","695,000","712,000","676,000","45,124,530,000,000","2.42","66,165,000","6,652,874","10.05",
5,051910,LG화학,"611,000","-40,000","-6.1","820,454","512,035,157,000","647,000","648,000","611,000","43,131,921,573,000","2.31","70,592,343","27,814,216","39.40",
6,005935,삼성전자우,"50,100","-1,600","-3.1","3,581,887","182,181,941,355","51,600","51,600","50,100","41,226,623,670,000","2.21","822,886,700","709,962,965","86.28",
7,005380,현대차,"164,500","-5,500","-3.2","1,452,259","241,959,565,000","169,000","169,500","164,500","35,148,416,761,500","1.88","213,668,187","66,284,223","31.02",
8,068270,셀트리온,"241,000","-12,000","-4.7","825,115","203,241,001,500","253,000","253,500","241,000","32,533,490,858,000","1.74","134,993,738","27,603,967","20.45",
9,006400,삼성SDI,"442,000","10,500","2.4","1,316,269","587,329,179,500","433,500","454,000","432,000","30,393,922,260,000","1.63","68,764,530","29,304,959","42.62",
10,035720,카카오,"330,000","-13,000","-3.8","553,748","185,611,844,500","343,000","344,000","330,000","29,121,780,270,000","1.56","88,247,819","27,812,744","31.52",
11,051900,LG생활건강,"1,500,000","-7,000","-0.5","26,906","40,385,313,000","1,508,000","1,516,000","1,495,000","23,427,295,500,000","1.25","15,618,197","7,106,556","45.50",
12,012330,현대모비스,"225,500","-12,500","-5.2","888,786","202,951,403,500","235,500","236,000","223,500","21,434,833,497,000","1.15","95,054,694","40,626,528","42.74",
13,028260,삼성물산,"110,500","-500","-0.4","1,172,993","132,157,051,000","112,000","115,500","110,000","20,651,022,450,500","1.11","186,887,081","25,757,769","13.78",
14,000270,기아차,"50,500","-2,500","-4.7","2,559,004","131,446,069,600","52,400","52,600","50,400","20,470,849,023,500","1.10","405,363,347","155,429,376","38.34",
15,005490,POSCO,"208,000","-4,000","-1.9","369,989","77,719,749,000","212,000","214,500","207,500","18,134,861,680,000","0.97","87,186,835","44,285,652","50.79",
16,017670,SK텔레콤,"214,000","-8,500","-3.8","507,996","110,653,646,500","222,500","222,500","214,000","17,279,582,154,000","0.93","80,745,711","27,863,035","34.51",
17,036570,엔씨소프트,"776,000","-37,000","-4.6","92,285","73,149,563,000","811,000","813,000","774,000","17,036,321,072,000","0.91","21,954,022","10,650,348","48.51",
18,105560,KB금융,"40,100","-900","-2.2","1,936,145","78,670,440,350","40,750","41,450","39,850","16,673,897,592,000","0.89","415,807,920","273,167,678","65.70",
19,055550,신한지주,"30,350","-1,100","-3.5","4,189,440","130,466,496,950","31,400","32,000","30,350","15,676,589,442,250","0.84","516,526,835","299,347,290","57.95",
20,066570,LG전자,"84,000","-3,200","-3.7","981,485","83,267,218,600","87,300","87,400","83,400","13,746,416,376,000","0.74","163,647,814","58,160,449","35.54",
21,018260,삼성에스디에스,"168,500","-2,500","-1.5","192,441","33,066,662,000","171,000","175,500","168,500","13,038,159,300,000","0.70","77,377,800","9,335,296","12.06",
22,091990,셀트리온헬스케어,"84,700","-4,500","-5.0","847,143","73,476,716,300","88,900","88,900","84,700","12,854,039,983,400","0.69","151,759,622","25,515,311","16.81",
23,034730,SK,"182,500","-5,500","-2.9","273,817","50,300,169,000","187,000","187,000","181,000","12,840,754,202,500","0.69","70,360,297","15,212,073","21.62",
24,015760,한국전력,"19,950","-350","-1.7","3,104,874","62,413,444,150","20,350","20,400","19,900","12,807,183,336,150","0.69","641,964,077","110,594,626","17.23",
25,032830,삼성생명,"63,200","-700","-1.1","641,984","40,870,749,400","64,000","65,300","62,400","12,640,000,000,000","0.68","200,000,000","24,931,304","12.47",
26,326030,SK바이오팜,"159,500","4,000","2.6","404,704","64,713,171,500","156,500","163,000","155,000","12,490,963,375,000","0.67","78,313,250","2,074,870","2.65",
27,003550,LG,"67,800","-2,500","-3.6","433,120","29,734,715,400","70,700","70,700","67,800","11,699,373,481,800","0.63","172,557,131","59,811,659","34.66",
28,096770,SK이노베이션,"125,500","-4,000","-3.1","385,305","48,784,983,000","129,000","129,500","125,000","11,604,428,282,000","0.62","92,465,564","21,830,979","23.61",
29,033780,KT&G,"81,000","-1,200","-1.5","365,091","29,790,338,800","82,200","82,700","81,000","11,120,692,257,000","0.60","137,292,497","56,940,137","41.47",
30,251270,넷마블,"117,000","-6,500","-5.3","442,160","52,606,348,000","122,500","122,500","116,500","10,043,612,046,000","0.54","85,842,838","19,776,582","23.04",
31,009150,삼성전기,"133,500","-4,500","-3.3","430,396","58,228,471,500","137,500","137,500","133,500","9,971,608,416,000","0.53","74,693,696","24,821,605","33.23",
32,090430,아모레퍼시픽,"158,000","-7,000","-4.2","362,898","58,065,580,500","166,000","166,000","158,000","9,236,441,420,000","0.49","58,458,490","17,324,573","29.64",
33,086790,하나금융지주,"30,400","-400","-1.3","1,822,797","56,256,851,100","30,650","31,450","30,400","9,127,358,684,800","0.49","300,242,062","192,048,012","63.96",
34,000810,삼성화재,"179,000","-6,500","-3.5","162,617","29,461,846,000","185,500","186,000","178,000","8,480,095,823,000","0.45","47,374,837","21,968,394","46.37",
35,011170,롯데케미칼,"233,000","-6,000","-2.5","344,849","82,009,776,000","241,500","246,000","231,500","7,986,172,627,000","0.43","34,275,419","9,579,394","27.95",
36,010130,고려아연,"382,500","1,000","0.3","55,754","21,110,872,500","381,500","382,500","374,000","7,217,775,000,000","0.39","18,870,000","4,435,072","23.50",
37,009830,한화솔루션,"43,700","-1,950","-4.3","4,600,153","206,624,969,650","45,900","46,550","43,700","6,986,078,518,900","0.37","159,864,497","31,123,688","19.47",
38,096530,씨젠,"262,500","-2,500","-0.9","464,568","123,000,577,100","267,000","267,700","261,800","6,886,430,250,000","0.37","26,234,020","4,348,353","16.58",
39,019170,신풍제약,"125,500","-4,500","-3.5","663,468","84,375,948,000","129,500","131,000","125,500","6,649,616,245,000","0.36","52,984,990","5,086,336","9.60",
40,316140,우리금융지주,"8,890","-120","-1.3","2,372,661","21,289,155,490","9,000","9,070","8,880","6,420,959,701,870","0.34","722,267,683","187,074,841","25.90",
41,086280,현대글로비스,"167,500","-10,000","-5.6","378,881","64,785,427,000","177,000","179,000","167,000","6,281,250,000,000","0.34","37,500,000","13,464,264","35.90",
42,010950,S-Oil,"54,300","-1,300","-2.3","304,704","16,652,634,600","55,400","55,400","54,100","6,113,245,605,600","0.33","112,582,792","82,973,676","73.70",
43,024110,기업은행,"8,170","-150","-1.8","2,257,045","18,617,565,720","8,320","8,370","8,170","6,034,887,821,200","0.32","738,664,360","77,536,396","10.50",
44,018880,한온시스템,"11,200","-550","-4.7","985,190","11,206,111,350","11,700","11,750","11,150","5,978,560,000,000","0.32","533,800,000","110,087,677","20.62",
45,030200,KT,"22,100","-500","-2.2","1,422,532","31,750,964,250","22,600","22,600","22,000","5,770,570,956,800","0.31","261,111,808","113,590,533","43.50",
46,009540,한국조선해양,"78,400","-1,400","-1.8","165,598","13,082,686,100","79,700","79,700","78,300","5,548,612,294,400","0.30","70,773,116","10,910,117","15.42",
47,097950,CJ제일제당,"361,000","-8,000","-2.2","38,401","13,997,322,000","369,000","372,000","360,000","5,434,561,146,000","0.29","15,054,186","3,533,328","23.47",
