순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"60,000","-900","-1.5","17,756,232","1,066,156,791,500","60,700","60,800","59,700","358,186,953,000,000","18.35","5,969,782,550","3,348,668,311","56.09",2502
2,000660,SK하이닉스,"87,100","600","0.7","2,802,900","242,746,343,700","86,100","87,300","85,900","63,409,005,991,500","3.25","728,002,365","357,825,932","49.15",
3,035420,NAVER,"292,500","-6,000","-2.0","624,097","183,437,635,000","300,500","300,500","291,000","48,047,043,037,500","2.46","164,263,395","91,435,031","55.66",
4,207940,삼성바이오로직스,"704,000","-3,000","-0.4","67,044","47,501,031,000","713,000","719,000","704,000","46,580,160,000,000","2.39","66,165,000","6,742,633","10.19",
5,051910,LG화학,"637,000","9,000","1.4","531,454","339,074,770,581","636,000","648,000","629,000","44,967,322,491,000","2.30","70,592,343","26,880,301","38.08",
6,005935,삼성전자우,"53,200","-400","-0.8","2,462,706","130,427,416,150","53,100","53,300","52,700","43,777,572,440,000","2.24","822,886,700","714,176,556","86.79",
7,005380,현대차,"176,000","-2,000","-1.1","1,587,551","280,077,134,000","177,000","178,500","175,000","37,605,600,912,000","1.93","213,668,187","66,936,566","31.33",
8,068270,셀트리온,"255,000","-7,000","-2.7","627,073","161,251,004,500","261,000","263,000","254,000","34,423,403,190,000","1.76","134,993,738","27,962,005","20.71",
9,035720,카카오,"362,000","-6,500","-1.8","422,566","153,174,040,000","368,000","368,500","360,000","31,945,710,478,000","1.64","88,247,819","28,262,675","32.03",
10,006400,삼성SDI,"429,000","-9,500","-2.2","273,763","117,902,683,500","437,500","437,500","427,000","29,499,983,370,000","1.51","68,764,530","28,851,062","41.96",
11,051900,LG생활건강,"1,569,000","23,000","1.5","26,730","41,290,371,000","1,550,000","1,569,000","1,520,000","24,504,951,093,000","1.26","15,618,197","7,106,970","45.50",
12,012330,현대모비스,"234,500","3,000","1.3","602,103","141,065,400,000","229,500","237,500","228,500","22,290,325,743,000","1.14","95,054,694","41,523,478","43.68",
13,000270,기아차,"48,900","-250","-0.5","1,242,544","60,846,643,850","48,700","49,600","48,500","19,822,267,668,300","1.02","405,363,347","156,657,788","38.65",
14,028260,삼성물산,"102,500","-1,500","-1.4","272,073","28,065,348,500","104,000","104,500","102,500","19,155,925,802,500","0.98","186,887,081","26,144,004","13.99",
15,017670,SK텔레콤,"234,500","4,000","1.7","654,059","152,796,507,500","231,000","237,000","228,000","18,934,869,229,500","0.97","80,745,711","28,707,417","35.55",
16,005490,POSCO,"205,000","4,500","2.2","309,713","63,438,193,500","200,000","208,000","200,000","17,873,301,175,000","0.92","87,186,835","44,758,437","51.34",
17,036570,엔씨소프트,"750,000","-2,000","-0.3","72,571","54,370,150,625","750,000","756,000","746,000","16,465,516,500,000","0.84","21,954,022","10,660,464","48.56",
18,105560,KB금융,"39,050","300","0.8","1,506,358","58,643,815,550","38,600","39,250","38,550","16,237,299,276,000","0.83","415,807,920","272,952,865","65.64",
19,066570,LG전자,"91,400","0","0.0","678,538","62,147,854,500","91,500","92,400","91,100","14,957,410,199,600","0.77","163,647,814","57,710,168","35.26",
20,034730,SK,"200,000","-4,500","-2.2","115,817","23,253,194,000","203,500","204,000","199,500","14,072,059,400,000","0.72","70,360,297","15,493,564","22.02",
21,015760,한국전력,"21,300","150","0.7","2,696,518","57,168,865,350","21,150","21,350","21,000","13,673,834,840,100","0.70","641,964,077","113,119,432","17.62",
22,055550,신한지주,"28,050","100","0.4","1,332,326","37,291,547,550","27,850","28,200","27,800","13,390,981,221,750","0.69","477,396,835","281,316,173","58.93",
23,091990,셀트리온헬스케어,"87,900","-800","-0.9","784,027","69,418,585,700","88,800","90,500","87,400","13,339,670,773,800","0.68","151,759,622","25,729,608","16.95",
24,096770,SK이노베이션,"141,000","-1,500","-1.0","237,408","33,442,154,500","142,000","142,500","140,000","13,037,644,524,000","0.67","92,465,564","22,005,115","23.80",
25,018260,삼성에스디에스,"167,500","-3,500","-2.0","114,400","19,323,985,000","170,500","171,000","167,500","12,960,781,500,000","0.66","77,377,800","9,416,136","12.17",
26,003550,LG,"73,400","-800","-1.1","317,628","23,329,336,735","74,000","74,400","72,800","12,665,693,415,400","0.65","172,557,131","60,185,271","34.88",
27,326030,SK바이오팜,"152,000","-1,000","-0.6","402,884","60,099,854,000","153,000","153,000","146,500","11,903,614,000,000","0.61","78,313,250","1,806,844","2.31",
