순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"90,600","-400","-0.4","48,682,416","4,362,546,108,950","90,300","91,400","87,800","540,862,299,030,000","21.21","5,969,782,550","3,316,551,070","55.56",2531
2,000660,SK하이닉스,"129,000","-4,000","-3.0","8,700,877","1,121,945,369,000","132,000","133,500","125,500","93,912,305,085,000","3.68","728,002,365","364,028,977","50.00",
3,051910,LG화학,"962,000","-36,000","-3.6","774,712","748,066,167,011","985,000","994,000","935,000","67,909,833,966,000","2.66","70,592,343","30,511,495","43.22",
4,005935,삼성전자우,"80,000","-1,000","-1.2","7,552,741","599,767,430,400","79,200","81,000","78,400","65,830,936,000,000","2.58","822,886,700","664,685,617","80.77",
5,005380,현대차,"261,000","-6,500","-2.4","8,040,182","2,106,294,704,000","263,500","274,500","250,500","55,767,396,807,000","2.19","213,668,187","66,151,535","30.96",
6,207940,삼성바이오로직스,"818,000","-28,000","-3.3","289,113","238,545,233,000","847,000","862,000","806,000","54,122,970,000,000","2.12","66,165,000","6,883,335","10.40",
7,068270,셀트리온,"384,000","10,000","2.7","2,475,166","940,013,273,000","380,500","387,000","370,000","51,839,157,120,000","2.03","134,997,805","27,705,691","20.52",
8,006400,삼성SDI,"745,000","15,000","2.0","944,536","688,480,420,000","731,000","749,000","703,000","51,229,574,850,000","2.01","68,764,530","30,384,131","44.19",
9,035420,NAVER,"304,000","-5,000","-1.6","1,573,299","472,267,233,000","305,000","308,500","292,500","49,936,072,080,000","1.96","164,263,395","92,496,933","56.31",
10,035720,카카오,"457,500","4,500","1.0","1,577,872","706,469,033,000","446,000","460,000","433,000","40,470,406,995,000","1.59","88,459,906","29,617,412","33.48",
11,012330,현대모비스,"332,000","-20,500","-5.8","1,874,045","628,479,449,000","344,000","349,000","324,500","31,558,158,408,000","1.24","95,054,694","40,324,684","42.42",
12,000270,기아차,"70,200","100","0.1","5,784,682","402,570,885,400","69,000","70,800","66,900","28,456,506,959,400","1.12","405,363,347","150,322,718","37.08",
13,028260,삼성물산,"145,500","-5,000","-3.3","1,194,252","174,211,369,000","149,000","149,500","141,500","27,192,070,285,500","1.07","186,887,081","27,577,751","14.76",
14,096770,SK이노베이션,"284,500","-9,500","-3.2","2,349,677","666,743,977,500","288,000","297,500","271,500","26,306,452,958,000","1.03","92,465,564","22,026,301","23.82",
15,091990,셀트리온헬스케어,"172,000","-1,000","-0.6","4,659,748","799,205,482,100","174,300","177,100","165,900","26,111,289,384,000","1.02","151,809,822","25,202,559","16.60",
16,051900,LG생활건강,"1,560,000","-42,000","-2.6","57,656","90,427,574,000","1,614,000","1,614,000","1,540,000","24,364,387,320,000","0.96","15,618,197","7,112,594","45.54",
17,005490,POSCO,"277,000","-7,000","-2.5","615,637","170,200,048,000","281,000","281,500","271,000","24,150,753,295,000","0.95","87,186,835","44,297,407","50.81",
18,066570,LG전자,"138,500","-3,500","-2.5","4,585,235","642,869,736,000","140,500","147,500","135,000","22,665,222,239,000","0.89","163,647,814","56,036,075","34.24",
19,036570,엔씨소프트,"947,000","-31,000","-3.2","192,743","181,800,574,372","963,000","969,000","926,000","20,790,458,834,000","0.82","21,954,022","10,788,721","49.14",
20,017670,SK텔레콤,"253,500","-4,000","-1.6","594,335","152,344,376,000","259,000","264,500","251,000","20,469,037,738,500","0.80","80,745,711","27,748,709","34.37",
21,034730,SK,"281,500","-8,500","-2.9","795,811","224,064,276,500","288,500","291,500","272,500","19,806,423,605,500","0.78","70,360,297","15,350,148","21.82",
22,105560,KB금융,"46,200","300","0.6","4,151,212","191,899,260,500","46,100","46,800","45,250","19,210,325,904,000","0.75","415,807,920","275,386,376","66.23",
23,003550,LG,"102,000","-1,000","-1.0","1,051,249","106,498,559,920","100,000","104,000","99,300","17,600,827,362,000","0.69","172,557,131","59,793,732","34.65",
24,055550,신한지주,"33,100","200","0.6","5,467,907","181,444,826,850","33,050","33,750","32,650","17,097,038,238,500","0.67","516,526,835","297,811,992","57.66",
25,015760,한국전력,"26,200","-150","-0.6","8,024,674","212,413,600,350","26,400","27,150","25,800","16,819,458,817,400","0.66","641,964,077","110,415,423","17.20",
26,032830,삼성생명,"82,600","600","0.7","1,308,709","108,410,548,900","82,000","84,400","80,900","16,520,000,000,000","0.65","200,000,000","24,557,080","12.28",
27,018260,삼성에스디에스,"206,000","-3,000","-1.4","565,322","114,524,104,000","207,500","208,000","198,000","15,939,826,800,000","0.63","77,377,800","9,111,570","11.78",
28,009150,삼성전기,"193,000","0","0.0","954,299","181,645,216,000","191,000","195,000","186,000","14,415,883,328,000","0.57","74,693,696","26,261,700","35.16",
29,326030,SK바이오팜,"154,500","-1,500","-1.0","400,078","61,591,938,500","155,500","156,000","152,500","12,099,397,125,000","0.47","78,313,250","4,022,074","5.14",
30,090430,아모레퍼시픽,"203,000","7,000","3.6","518,390","104,337,841,000","197,500","205,000","195,000","11,867,073,470,000","0.47","58,458,490","18,793,408","32.15",
31,086790,하나금융지주,"39,150","1,450","3.8","4,060,491","157,421,971,800","38,050","39,400","37,800","11,754,476,727,300","0.46","300,242,062","200,850,162","66.90",
32,033780,KT&G,"81,900","0","0.0","850,846","69,990,716,500","82,700","83,000","81,600","11,244,255,504,300","0.44","137,292,497","55,403,004","40.35",
33,251270,넷마블,"125,000","-2,000","-1.6","534,016","66,610,034,000","126,500","127,000","123,000","10,730,662,875,000","0.42","85,845,303","19,490,356","22.70",
34,011170,롯데케미칼,"313,000","25,500","8.9","1,405,533","432,892,963,500","287,500","321,500","284,000","10,728,206,147,000","0.42","34,275,419","9,186,272","26.80",
35,018880,한온시스템,"17,600","0","0.0","3,664,774","64,928,889,700","17,950","18,550","16,800","9,394,880,000,000","0.37","533,800,000","108,199,750","20.27",
36,000810,삼성화재,"184,500","500","0.3","175,474","32,257,871,500","185,000","185,500","182,500","8,740,657,426,500","0.34","47,374,837","21,108,860","44.56",
37,009830,한화솔루션,"53,700","-3,100","-5.5","5,750,071","311,808,690,800","56,000","56,600","52,200","8,584,723,488,900","0.34","159,864,497","31,145,529","19.48",
38,010950,S-Oil,"75,100","2,100","2.9","1,351,984","101,496,513,700","73,400","77,500","72,600","8,454,967,679,200","0.33","112,582,792","85,584,404","76.02",
39,009540,한국조선해양,"116,000","1,000","0.9","527,749","60,577,747,500","114,000","117,000","112,500","8,209,681,456,000","0.32","70,773,116","11,545,576","16.31",
40,068760,셀트리온제약,"224,000","1,600","0.7","839,203","186,713,828,700","225,900","229,300","214,800","8,021,582,688,000","0.31","35,810,637","3,066,908","8.56",
41,010130,고려아연,"418,500","-3,000","-0.7","85,062","35,427,155,500","423,000","423,000","412,000","7,897,095,000,000","0.31","18,870,000","4,464,740","23.66",
42,003670,포스코케미칼,"127,500","0","0.0","641,264","80,106,219,500","124,500","128,500","121,000","7,775,998,050,000","0.30","60,988,220","4,445,105","7.29",
43,034220,LG디스플레이,"20,000","400","2.0","6,454,986","128,105,884,800","19,600","20,250","19,350","7,156,314,000,000","0.28","357,815,700","84,817,196","23.70",
44,316140,우리금융지주,"9,720","0","0.0","2,818,731","27,419,858,460","9,820","9,850","9,560","7,020,441,878,760","0.28","722,267,683","180,577,148","25.00",
45,086280,현대글로비스,"187,000","-6,500","-3.4","478,245","89,894,032,500","190,500","194,500","184,000","7,012,500,000,000","0.28","37,500,000","13,177,444","35.14",
46,006800,미래에셋대우,"10,100","-400","-3.8","5,792,327","58,627,041,770","10,500","10,500","9,850","6,517,695,720,800","0.26","645,316,408","94,591,026","14.66",
47,024110,기업은행,"8,680","10","0.1","3,264,949","28,290,360,480","8,630","8,770","8,580","6,411,606,644,800","0.25","738,664,360","77,450,546","10.49",
48,019170,신풍제약,"118,500","-1,500","-1.2","1,209,711","145,515,969,500","118,000","125,000","117,500","6,278,721,315,000","0.25","52,984,990","6,507,283","12.28",
49,097950,CJ제일제당,"417,000","-7,000","-1.6","98,843","40,874,401,500","423,500","423,500","406,000","6,277,595,562,000","0.25","15,054,186","3,707,243","24.63",
50,030200,KT,"23,950","150","0.6","2,696,835","64,871,750,350","24,000","24,300","23,800","6,253,627,801,600","0.25","261,111,808","114,493,463","43.85",
51,004020,현대제철,"44,400","-1,150","-2.5","1,965,550","87,285,055,700","44,600","45,650","43,200","5,924,992,854,000","0.23","133,445,785","26,116,167","19.57",
