순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"63,200","2,200","3.6","31,508,829","1,962,139,786,626","61,300","63,200","61,000","377,290,257,160,000","18.46","5,969,782,550","3,369,821,874","56.45",2508
2,000660,SK하이닉스,"89,700","1,600","1.8","3,774,278","337,060,042,300","88,100","90,000","87,500","65,301,812,140,500","3.19","728,002,365","359,842,203","49.43",
3,207940,삼성바이오로직스,"757,000","4,000","0.5","82,968","62,547,347,000","749,000","766,000","741,000","50,086,905,000,000","2.45","66,165,000","6,709,703","10.14",
4,051910,LG화학,"705,000","13,000","1.9","388,449","270,913,772,018","688,000","710,000","680,000","49,767,601,815,000","2.43","70,592,343","28,945,334","41.00",
5,005935,삼성전자우,"57,400","100","0.2","3,818,072","219,640,148,890","57,000","58,200","56,900","47,233,696,580,000","2.31","822,886,700","712,182,578","86.55",
6,035420,NAVER,"281,000","2,000","0.7","710,865","199,085,735,500","277,500","282,000","277,500","46,158,013,995,000","2.26","164,263,395","91,514,239","55.71",
7,068270,셀트리온,"290,000","-2,000","-0.7","832,467","240,399,527,000","289,500","294,500","283,500","39,148,184,020,000","1.92","134,993,738","27,749,798","20.56",
8,005380,현대차,"177,500","3,500","2.0","2,405,777","426,340,747,500","174,000","178,500","173,500","37,926,103,192,500","1.86","213,668,187","65,884,882","30.84",
9,006400,삼성SDI,"501,000","-14,000","-2.7","997,668","493,584,235,000","498,000","505,000","482,000","34,451,029,530,000","1.69","68,764,530","29,906,169","43.49",
10,035720,카카오,"365,500","8,000","2.2","538,206","194,675,205,770","355,000","366,000","355,000","32,266,195,262,000","1.58","88,279,604","28,286,655","32.04",
11,051900,LG생활건강,"1,576,000","-31,000","-1.9","26,507","42,003,232,000","1,608,000","1,620,000","1,560,000","24,614,278,472,000","1.20","15,618,197","7,152,334","45.79",
12,000270,기아차,"59,200","200","0.3","3,972,078","239,417,942,500","59,000","61,800","58,800","23,997,510,142,400","1.17","405,363,347","155,957,552","38.47",
13,012330,현대모비스,"240,000","500","0.2","449,637","107,261,786,000","239,500","242,000","235,500","22,813,126,560,000","1.12","95,054,694","40,892,694","43.02",
14,028260,삼성물산,"120,500","0","0.0","666,873","80,775,775,500","120,000","123,000","119,500","22,519,893,260,500","1.10","186,887,081","26,478,640","14.17",
15,005490,POSCO,"236,000","-500","-0.2","270,344","63,583,462,500","233,500","237,000","232,500","20,576,093,060,000","1.01","87,186,835","44,518,129","51.06",
16,105560,KB금융,"44,950","-1,400","-3.0","2,255,917","101,646,101,200","45,500","45,750","44,600","18,690,566,004,000","0.91","415,807,920","273,870,724","65.86",
17,017670,SK텔레콤,"229,500","-500","-0.2","396,726","91,334,447,500","228,000","234,000","227,500","18,531,140,674,500","0.91","80,745,711","27,598,649","34.18",
18,036570,엔씨소프트,"808,000","17,000","2.2","70,746","56,898,888,000","791,000","809,000","791,000","17,738,849,776,000","0.87","21,954,022","10,577,698","48.18",
19,055550,신한지주,"32,250","-650","-2.0","3,283,510","106,227,671,500","32,450","32,700","32,100","16,657,990,428,750","0.81","516,526,835","298,934,095","57.87",
20,034730,SK,"209,000","-2,500","-1.2","648,026","139,140,800,000","220,000","220,500","208,000","14,705,302,073,000","0.72","70,360,297","15,210,588","21.62",
21,096770,SK이노베이션,"156,000","-2,500","-1.6","534,170","83,002,951,500","156,500","157,000","152,500","14,424,627,984,000","0.71","92,465,564","22,165,008","23.97",
22,091990,셀트리온헬스케어,"93,800","-500","-0.5","760,675","70,894,796,400","94,200","94,900","91,600","14,239,761,303,600","0.70","151,809,822","25,771,305","16.98",
23,066570,LG전자,"85,600","-500","-0.6","592,333","50,671,132,500","85,900","86,400","85,200","14,008,252,878,400","0.69","163,647,814","58,436,874","35.71",
24,015760,한국전력,"21,350","400","1.9","5,777,217","122,472,575,600","21,250","21,400","20,750","13,705,933,043,950","0.67","641,964,077","108,810,472","16.95",
25,018260,삼성에스디에스,"176,500","1,000","0.6","181,471","31,875,410,000","176,000","177,000","174,000","13,657,181,700,000","0.67","77,377,800","9,528,865","12.31",
26,032830,삼성생명,"67,200","600","0.9","676,677","45,417,623,800","67,000","67,900","66,400","13,440,000,000,000","0.66","200,000,000","24,796,361","12.40",
27,326030,SK바이오팜,"166,000","2,500","1.5","209,594","34,658,777,000","162,000","167,000","162,000","12,999,999,500,000","0.64","78,313,250","2,126,622","2.72",
28,003550,LG,"74,500","-1,000","-1.3","234,322","17,490,755,600","74,500","75,300","74,200","12,855,506,259,500","0.63","172,557,131","59,897,108","34.71",
29,033780,KT&G,"84,700","-900","-1.0","371,971","31,563,342,500","85,200","85,500","84,200","11,628,674,495,900","0.57","137,292,497","57,005,844","41.52",
30,009150,삼성전기,"150,500","7,000","4.9","1,730,367","254,568,550,440","143,500","150,500","143,000","11,241,401,248,000","0.55","74,693,696","25,612,238","34.29",
31,251270,넷마블,"126,000","0","0.0","254,669","31,998,820,000","124,500","127,500","123,500","10,816,197,588,000","0.53","85,842,838","19,431,433","22.64",
32,086790,하나금융지주,"34,650","-600","-1.7","2,705,579","92,788,906,150","34,200","34,750","33,900","10,403,387,448,300","0.51","300,242,062","194,092,750","64.65",
33,090430,아모레퍼시픽,"175,000","-2,500","-1.4","297,593","52,427,520,500","178,000","178,000","174,000","10,230,235,750,000","0.50","58,458,490","17,520,554","29.97",
34,000810,삼성화재,"195,000","3,000","1.6","170,002","33,324,273,500","191,500","200,000","191,000","9,238,093,215,000","0.45","47,374,837","21,831,575","46.08",
35,011170,롯데케미칼,"266,500","-12,000","-4.3","407,336","109,297,065,500","277,000","278,500","264,500","9,134,399,163,500","0.45","34,275,419","9,296,287","27.12",
