순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"73,300","-500","-0.7","24,293,214","1,777,212,529,448","73,400","73,700","72,600","437,585,060,915,000","19.13","5,969,782,550","3,341,909,874","55.98",2525
2,000660,SK하이닉스,"119,500","2,000","1.7","3,649,945","432,269,984,000","118,500","119,500","117,000","86,996,282,617,500","3.80","728,002,365","362,808,574","49.84",
3,051910,LG화학,"830,000","11,000","1.3","319,523","262,567,955,000","823,000","830,000","811,000","58,591,644,690,000","2.56","70,592,343","30,039,912","42.55",
4,005935,삼성전자우,"68,900","-600","-0.9","4,513,170","310,664,792,400","68,700","69,300","68,500","56,696,893,630,000","2.48","822,886,700","679,739,064","82.60",
5,207940,삼성바이오로직스,"804,000","-3,000","-0.4","69,288","55,571,268,000","804,000","805,000","798,000","53,196,660,000,000","2.33","66,165,000","6,756,634","10.21",
6,068270,셀트리온,"351,500","-2,000","-0.6","910,608","320,669,207,500","348,500","356,500","346,500","47,451,728,457,500","2.07","134,997,805","28,066,566","20.79",
7,035420,NAVER,"285,000","-500","-0.2","522,344","148,272,877,000","286,000","287,000","282,000","46,815,067,575,000","2.05","164,263,395","91,648,349","55.79",
8,005380,현대차,"190,500","500","0.3","974,859","184,437,667,000","190,000","190,500","188,000","40,703,789,623,500","1.78","213,668,187","65,268,132","30.55",
9,006400,삼성SDI,"567,000","3,000","0.5","322,991","181,584,271,000","564,000","567,000","557,000","38,989,488,510,000","1.70","68,764,530","30,206,123","43.93",
10,035720,카카오,"369,000","-3,000","-0.8","455,131","168,398,801,500","374,000","374,000","368,500","32,586,492,951,000","1.42","88,310,279","27,943,272","31.64",
11,051900,LG생활건강,"1,614,000","-35,000","-2.1","30,428","49,233,808,000","1,645,000","1,647,000","1,605,000","25,207,769,958,000","1.10","15,618,197","7,128,955","45.65",
12,000270,기아차,"62,000","-500","-0.8","1,326,705","82,327,745,500","62,600","62,700","61,700","25,132,527,514,000","1.10","405,363,347","152,048,791","37.51",
13,091990,셀트리온헬스케어,"158,800","200","0.1","2,564,161","407,412,257,800","155,100","161,600","154,800","24,107,399,733,600","1.05","151,809,822","25,499,015","16.80",
14,028260,삼성물산,"127,500","-1,000","-0.8","436,203","55,671,076,500","128,500","129,000","127,000","23,828,102,827,500","1.04","186,887,081","26,128,622","13.98",
15,012330,현대모비스,"249,000","-6,000","-2.4","451,424","112,898,705,000","254,000","254,000","248,500","23,668,618,806,000","1.03","95,054,694","41,046,429","43.18",
16,005490,POSCO,"268,000","-3,500","-1.3","434,410","116,015,038,500","270,000","271,500","264,500","23,366,071,780,000","1.02","87,186,835","44,271,866","50.78",
17,017670,SK텔레콤,"246,000","-1,000","-0.4","231,943","56,945,664,500","246,000","247,000","244,500","19,863,444,906,000","0.87","80,745,711","27,419,286","33.96",
18,036570,엔씨소프트,"868,000","0","0.0","66,222","57,611,129,000","870,000","875,000","864,000","19,056,091,096,000","0.83","21,954,022","10,583,940","48.21",
19,105560,KB금융,"45,250","-800","-1.7","1,956,749","88,756,928,100","46,000","46,000","45,050","18,815,308,380,000","0.82","415,807,920","272,686,480","65.58",
20,096770,SK이노베이션,"192,000","3,000","1.6","777,489","147,761,662,516","190,500","192,500","187,500","17,753,388,288,000","0.78","92,465,564","22,342,046","24.16",
21,055550,신한지주,"33,250","-450","-1.3","3,221,816","106,707,345,750","33,500","33,550","32,800","17,174,517,263,750","0.75","516,526,835","296,543,308","57.41",
22,034730,SK,"242,000","1,000","0.4","232,158","55,904,607,000","245,000","245,000","238,000","17,027,191,874,000","0.74","70,360,297","15,078,120","21.43",
23,015760,한국전력,"26,000","2,400","10.2","20,413,429","513,854,389,300","24,550","26,000","24,350","16,691,066,002,000","0.73","641,964,077","109,351,953","17.03",
24,066570,LG전자,"96,900","-400","-0.4","1,038,351","100,643,558,000","97,000","97,800","96,000","15,857,473,176,600","0.69","163,647,814","59,503,760","36.36",
25,032830,삼성생명,"75,900","-200","-0.3","474,585","35,838,216,100","76,300","76,300","74,900","15,180,000,000,000","0.66","200,000,000","24,114,730","12.06",
26,326030,SK바이오팜,"176,500","2,000","1.2","232,821","40,847,152,500","175,500","176,500","174,000","13,822,288,625,000","0.60","78,313,250","3,621,188","4.62",
27,018260,삼성에스디에스,"177,500","-1,000","-0.6","168,441","29,808,771,500","178,500","179,000","176,000","13,734,559,500,000","0.60","77,377,800","9,163,814","11.84",
28,003550,LG,"78,300","-600","-0.8","304,806","23,878,522,208","79,000","79,000","77,900","13,511,223,357,300","0.59","172,557,131","59,811,861","34.66",
29,009150,삼성전기,"171,000","1,500","0.9","697,809","119,294,971,000","173,500","174,000","169,000","12,772,622,016,000","0.56","74,693,696","25,590,293","34.26",
30,090430,아모레퍼시픽,"209,000","-4,000","-1.9","238,225","49,602,804,500","213,500","213,500","206,500","12,217,824,410,000","0.53","58,458,490","18,791,214","32.14",
31,033780,KT&G,"85,800","-500","-0.6","529,416","45,481,891,600","86,300","86,400","85,500","11,779,696,242,600","0.51","137,292,497","55,496,875","40.42",
32,251270,넷마블,"126,500","-500","-0.4","211,466","26,701,549,500","127,000","127,500","125,500","10,859,298,257,500","0.47","85,844,255","19,223,974","22.39",
33,086790,하나금융지주,"36,050","-100","-0.3","1,286,334","45,991,115,550","35,900","36,050","35,500","10,823,726,335,100","0.47","300,242,062","195,542,632","65.13",
34,000810,삼성화재,"197,000","500","0.2","182,841","35,751,317,500","196,500","197,500","192,000","9,332,842,889,000","0.41","47,374,837","21,071,452","44.48",
35,011170,롯데케미칼,"267,000","-4,000","-1.5","317,307","84,537,218,500","271,500","272,000","264,000","9,151,536,873,000","0.40","34,275,419","9,103,901","26.56",
