순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"66,700","-1,500","-2.2","43,811,016","2,946,475,687,804","68,400","68,600","66,700","398,184,496,085,000","18.65","5,969,782,550","3,362,502,847","56.33",2514
2,000660,SK하이닉스,"97,500","-1,300","-1.3","3,877,841","379,627,794,667","99,700","99,800","97,300","70,980,230,587,500","3.32","728,002,365","364,900,412","50.12",
3,051910,LG화학,"800,000","-10,000","-1.2","728,920","583,405,459,578","807,000","813,000","790,000","56,473,874,400,000","2.64","70,592,343","29,848,709","42.28",
4,207940,삼성바이오로직스,"786,000","-13,000","-1.6","158,509","125,830,855,000","805,000","812,000","786,000","52,005,690,000,000","2.44","66,165,000","6,610,056","9.99",
5,005935,삼성전자우,"61,100","-700","-1.1","6,415,253","394,748,646,952","62,400","62,500","61,100","50,278,377,370,000","2.35","822,886,700","699,682,072","85.03",
6,068270,셀트리온,"340,000","6,000","1.8","3,062,017","1,062,364,869,000","337,500","355,500","337,000","45,899,253,700,000","2.15","134,997,805","27,831,370","20.62",
7,035420,NAVER,"277,500","-7,000","-2.5","1,176,272","328,944,653,500","286,000","286,500","277,500","45,583,092,112,500","2.13","164,263,395","91,523,297","55.72",
8,005380,현대차,"181,500","500","0.3","3,981,271","734,770,823,500","181,500","188,500","181,500","38,780,775,940,500","1.82","213,668,187","66,242,281","31.00",
9,006400,삼성SDI,"533,000","-18,000","-3.3","619,138","333,356,555,303","555,000","556,000","533,000","36,651,494,490,000","1.72","68,764,530","29,908,883","43.49",
10,035720,카카오,"368,000","-5,000","-1.3","544,990","201,113,336,000","373,000","374,000","368,000","32,486,894,272,000","1.52","88,279,604","28,479,503","32.26",
11,051900,LG생활건강,"1,514,000","-19,000","-1.2","54,725","83,052,032,000","1,532,000","1,541,000","1,514,000","23,645,950,258,000","1.11","15,618,197","7,119,166","45.58",
12,000270,기아차,"57,800","-900","-1.5","3,810,442","223,962,979,300","58,700","60,400","57,800","23,430,001,456,600","1.10","405,363,347","152,448,506","37.61",
13,012330,현대모비스,"244,000","-4,500","-1.8","644,162","158,617,706,799","247,500","252,000","244,000","23,193,345,336,000","1.09","95,054,694","41,263,485","43.41",
14,028260,삼성물산,"120,500","-2,000","-1.6","869,532","105,353,932,000","123,000","123,500","120,500","22,519,893,260,500","1.05","186,887,081","26,686,758","14.28",
15,005490,POSCO,"234,000","-5,500","-2.3","627,404","148,163,605,000","241,000","245,000","234,000","20,401,719,390,000","0.96","87,186,835","44,310,923","50.82",
16,017670,SK텔레콤,"237,500","2,500","1.1","526,025","124,406,663,000","237,000","239,000","234,000","19,177,106,362,500","0.90","80,745,711","27,431,475","33.97",
17,105560,KB금융,"45,350","-2,600","-5.4","3,803,160","175,150,876,250","47,650","47,950","45,350","18,856,889,172,000","0.88","415,807,920","274,422,736","66.00",
18,091990,셀트리온헬스케어,"122,100","4,900","4.2","10,033,713","1,253,453,455,400","120,700","129,000","120,400","18,535,979,266,200","0.87","151,809,822","26,088,470","17.18",
