순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"88,800","5,900","7.1","59,013,307","5,083,939,899,952","83,300","90,000","83,000","530,116,690,440,000","20.63","5,969,782,550","3,324,115,988","55.68",2531
2,000660,SK하이닉스,"138,000","3,500","2.6","8,713,010","1,181,148,895,500","136,000","138,000","132,500","100,464,326,370,000","3.91","728,002,365","364,715,437","50.10",
3,051910,LG화학,"999,000","37,000","3.8","924,780","920,295,623,214","989,000","1,016,000","970,000","70,521,750,657,000","2.74","70,592,343","30,465,379","43.16",
4,005935,삼성전자우,"77,800","3,500","4.7","8,225,064","624,891,728,900","74,700","80,000","74,300","64,020,585,260,000","2.49","822,886,700","670,697,366","81.51",
5,207940,삼성바이오로직스,"837,000","18,000","2.2","263,860","219,247,683,000","821,000","840,000","815,000","55,380,105,000,000","2.16","66,165,000","6,939,004","10.49",
6,005380,현대차,"246,000","40,000","19.4","19,933,702","4,851,141,605,500","240,500","257,000","225,000","52,562,374,002,000","2.05","213,668,187","66,907,524","31.31",
7,035420,NAVER,"312,000","22,500","7.8","3,175,396","966,379,748,000","293,500","312,000","290,000","51,250,179,240,000","1.99","164,263,395","92,461,746","56.29",
8,006400,삼성SDI,"739,000","41,000","5.9","890,113","643,077,420,000","710,000","739,000","705,000","50,816,987,670,000","1.98","68,764,530","30,476,406","44.32",
9,068270,셀트리온,"367,000","9,500","2.7","1,719,926","625,841,683,500","359,500","370,000","356,000","49,544,194,435,000","1.93","134,997,805","28,130,157","20.84",
10,035720,카카오,"434,000","31,500","7.8","2,466,715","1,048,022,903,000","413,000","436,000","404,500","38,391,599,204,000","1.49","88,459,906","29,175,268","32.98",
11,012330,현대모비스,"359,500","55,000","18.1","5,326,204","1,970,264,061,500","358,500","395,500","332,000","34,172,162,493,000","1.33","95,054,694","40,703,052","42.82",
12,028260,삼성물산,"151,000","6,000","4.1","2,268,977","338,370,856,500","146,000","153,500","145,000","28,219,949,231,000","1.10","186,887,081","27,298,944","14.61",
13,000270,기아차,"68,300","5,300","8.4","25,357,804","1,749,687,750,300","68,000","72,100","64,600","27,686,316,600,100","1.08","405,363,347","150,387,393","37.10",
14,096770,SK이노베이션,"283,000","20,000","7.6","3,408,996","962,691,792,000","270,000","296,000","268,000","26,167,754,612,000","1.02","92,465,564","22,315,638","24.13",
15,005490,POSCO,"294,500","3,500","1.2","577,293","168,269,223,500","295,000","295,000","287,500","25,676,522,907,500","1.00","87,186,835","44,315,011","50.83",
16,051900,LG생활건강,"1,638,000","29,000","1.8","50,703","82,478,017,000","1,609,000","1,638,000","1,606,000","25,582,606,686,000","1.00","15,618,197","7,119,732","45.59",
17,091990,셀트리온헬스케어,"162,900","8,200","5.3","3,423,093","546,376,133,000","158,000","163,200","153,800","24,729,820,003,800","0.96","151,809,822","26,056,993","17.16",
18,066570,LG전자,"147,500","-2,500","-1.7","9,472,733","1,384,820,933,500","145,000","151,000","140,500","24,138,052,565,000","0.94","163,647,814","56,274,887","34.39",
19,036570,엔씨소프트,"995,000","48,000","5.1","198,693","195,752,673,235","956,000","1,000,000","949,000","21,844,251,890,000","0.85","21,954,022","10,756,548","49.00",
20,017670,SK텔레콤,"265,000","-5,000","-1.8","1,005,900","268,702,568,000","269,500","274,500","262,000","21,397,613,415,000","0.83","80,745,711","27,710,553","34.32",
21,034730,SK,"292,500","-3,500","-1.2","1,177,820","349,262,715,500","304,000","305,000","287,500","20,580,386,872,500","0.80","70,360,297","15,399,841","21.89",
22,105560,KB금융,"46,500","500","1.1","3,696,066","170,545,658,900","46,800","46,800","45,550","19,335,068,280,000","0.75","415,807,920","273,957,487","65.89",
23,003550,LG,"105,500","-2,000","-1.9","1,765,225","188,392,374,000","107,500","112,000","102,500","18,204,777,320,500","0.71","172,557,131","59,337,259","34.39",
