순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"68,200","200","0.3","14,063,434","957,450,603,551","68,000","68,400","67,600","407,139,169,910,000","18.82","5,969,782,550","3,375,203,046","56.54",2514
2,000660,SK하이닉스,"98,800","-600","-0.6","1,976,047","195,380,321,200","99,600","99,900","98,200","71,926,633,662,000","3.32","728,002,365","365,549,622","50.21",
3,051910,LG화학,"810,000","-6,000","-0.7","390,212","315,274,935,000","807,000","820,000","798,000","57,179,797,830,000","2.64","70,592,343","29,881,242","42.33",
4,207940,삼성바이오로직스,"799,000","0","0.0","88,639","70,917,688,000","799,000","807,000","796,000","52,865,835,000,000","2.44","66,165,000","6,652,774","10.05",
5,005935,삼성전자우,"61,800","-100","-0.2","2,807,212","173,684,757,400","61,800","62,200","61,500","50,854,398,060,000","2.35","822,886,700","702,208,405","85.33",
6,035420,NAVER,"284,500","-1,000","-0.4","417,510","118,868,668,500","287,000","287,500","283,000","46,732,935,877,500","2.16","164,263,395","91,867,253","55.93",
7,068270,셀트리온,"334,000","4,500","1.4","1,327,381","441,606,355,500","329,500","336,000","329,000","45,089,266,870,000","2.08","134,997,805","27,934,478","20.69",
8,005380,현대차,"181,000","2,000","1.1","1,033,868","186,286,169,000","179,000","181,000","178,000","38,673,941,847,000","1.79","213,668,187","66,384,395","31.07",
9,006400,삼성SDI,"551,000","1,000","0.2","336,010","183,640,987,000","546,000","552,000","538,000","37,889,256,030,000","1.75","68,764,530","30,119,295","43.80",
10,035720,카카오,"373,000","-1,000","-0.3","335,836","125,206,311,500","375,500","377,500","371,000","32,928,292,292,000","1.52","88,279,604","28,584,958","32.38",
11,051900,LG생활건강,"1,533,000","-4,000","-0.3","19,023","29,218,246,000","1,536,000","1,542,000","1,531,000","23,942,696,001,000","1.11","15,618,197","7,134,772","45.68",
12,000270,기아차,"58,700","300","0.5","1,223,715","71,732,529,000","58,200","59,100","58,000","23,794,828,468,900","1.10","405,363,347","153,359,970","37.83",
13,012330,현대모비스,"248,500","3,000","1.2","316,778","78,070,761,500","243,500","249,000","243,500","23,621,091,459,000","1.09","95,054,694","41,329,009","43.48",
14,028260,삼성물산,"122,500","0","0.0","418,900","51,465,536,500","122,000","124,500","121,500","22,893,667,422,500","1.06","186,887,081","26,905,450","14.40",
15,005490,POSCO,"239,500","-3,000","-1.2","308,338","74,189,156,000","242,500","244,500","239,000","20,881,246,982,500","0.97","87,186,835","44,456,008","50.99",
16,105560,KB금융,"47,950","-500","-1.0","1,215,135","58,132,054,650","47,800","48,300","47,500","19,937,989,764,000","0.92","415,807,920","275,693,691","66.30",
17,017670,SK텔레콤,"235,000","3,000","1.3","450,825","106,498,956,500","234,000","238,000","232,500","18,975,242,085,000","0.88","80,745,711","27,499,494","34.06",
18,036570,엔씨소프트,"822,000","6,000","0.7","78,210","64,360,782,000","811,000","829,000","810,000","18,046,206,084,000","0.83","21,954,022","10,578,489","48.18",
19,091990,셀트리온헬스케어,"117,200","7,500","6.8","6,976,252","808,774,347,200","112,300","118,800","111,100","17,792,111,138,400","0.82","151,809,822","26,212,893","17.27",
20,055550,신한지주,"34,050","-300","-0.9","1,791,934","60,958,044,700","34,100","34,450","33,800","17,587,738,731,750","0.81","516,526,835","299,423,959","57.97",
21,096770,SK이노베이션,"179,500","4,500","2.6","2,456,757","436,749,185,500","172,000","181,500","170,500","16,597,568,738,000","0.77","92,465,564","22,218,161","24.03",
22,034730,SK,"220,000","0","0.0","228,901","50,227,470,500","218,500","221,000","217,000","15,479,265,340,000","0.72","70,360,297","15,314,349","21.77",
23,032830,삼성생명,"74,000","-100","-0.1","441,538","32,708,994,700","73,900","74,900","73,200","14,800,000,000,000","0.68","200,000,000","24,504,373","12.25",
24,326030,SK바이오팜,"188,500","9,000","5.0","911,681","168,436,644,500","180,000","189,000","178,500","14,762,047,625,000","0.68","78,313,250","2,755,435","3.52",
25,066570,LG전자,"87,800","800","0.9","750,504","65,529,709,200","87,000","88,000","86,800","14,368,278,069,200","0.66","163,647,814","58,667,838","35.85",
26,015760,한국전력,"21,900","-50","-0.2","3,714,768","81,604,887,100","21,850","22,350","21,800","14,059,013,286,300","0.65","641,964,077","108,067,590","16.83",
27,018260,삼성에스디에스,"176,000","500","0.3","145,968","25,593,293,500","175,500","177,000","174,000","13,618,492,800,000","0.63","77,377,800","9,543,742","12.33",
28,003550,LG,"75,200","-2,000","-2.6","401,533","30,535,166,394","77,600","77,600","75,200","12,976,296,251,200","0.60","172,557,131","60,222,736","34.90",
29,009150,삼성전기,"158,500","5,000","3.3","1,328,066","209,704,083,500","154,500","160,000","153,500","11,838,950,816,000","0.55","74,693,696","25,864,298","34.63",
30,033780,KT&G,"84,400","-400","-0.5","483,329","40,906,805,500","84,800","85,300","84,400","11,587,486,746,800","0.54","137,292,497","56,582,000","41.21",
31,251270,넷마블,"128,500","2,500","2.0","302,689","38,875,134,500","125,500","130,500","125,500","11,030,986,767,500","0.51","85,844,255","19,388,397","22.59",
32,090430,아모레퍼시픽,"183,500","-4,500","-2.4","325,194","60,176,896,500","190,500","191,500","183,000","10,727,132,915,000","0.50","58,458,490","18,456,961","31.57",
33,086790,하나금융지주,"35,600","-500","-1.4","1,183,922","42,251,759,950","35,800","36,150","35,500","10,688,617,407,200","0.49","300,242,062","195,096,432","64.98",
34,011170,롯데케미칼,"287,000","-2,000","-0.7","184,689","53,097,480,500","289,000","291,500","285,000","9,837,045,253,000","0.45","34,275,419","9,238,121","26.95",
35,000810,삼성화재,"198,500","-4,500","-2.2","546,159","110,682,987,750","207,000","210,000","198,500","9,403,905,144,500","0.43","47,374,837","21,377,443","45.12",
36,018880,한온시스템,"15,500","50","0.3","1,099,031","16,819,682,100","15,250","15,600","15,050","8,273,900,000,000","0.38","533,800,000","111,931,460","20.97",
37,010950,S-Oil,"70,500","-900","-1.3","557,071","39,172,286,300","71,200","71,300","69,700","7,937,086,836,000","0.37","112,582,792","84,439,177","75.00",
38,009830,한화솔루션,"49,350","-400","-0.8","1,938,510","95,944,301,700","49,950","50,100","49,250","7,889,312,926,950","0.36","159,864,497","30,963,224","19.37",
