순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
77,011070,LG이노텍,"160,500","4,000","2.6","195,174","30,894,640,000","158,500","160,500","156,000","3,798,570,673,500","0.17","23,667,107","8,130,147","34.35",
78,034020,두산중공업,"15,000","-50","-0.3","4,046,522","60,630,883,100","15,100","15,450","14,700","3,797,118,015,000","0.17","253,141,201","31,766,995","12.55",
79,088980,맥쿼리인프라,"10,850","0","0.0","868,451","9,417,355,800","10,850","10,900","10,800","3,787,131,045,600","0.17","349,044,336","50,543,482","14.48",
80,004990,롯데지주,"35,600","600","1.7","209,020","7,369,547,950","35,000","35,600","34,700","3,734,768,837,200","0.17","104,909,237","11,992,245","11.43",
81,000120,CJ대한통운,"162,500","500","0.3","74,693","12,077,960,000","161,500","162,500","160,500","3,707,005,900,000","0.17","22,812,344","4,929,976","21.61",
82,016360,삼성증권,"41,500","300","0.7","417,399","17,190,230,200","41,000","41,500","40,700","3,705,950,000,000","0.17","89,300,000","22,588,195","25.29",
83,293490,카카오게임즈,"48,150","200","0.4","465,327","22,450,508,450","48,350","48,700","47,950","3,559,001,712,750","0.16","73,914,885","905,335","1.22",
84,095700,제넥신,"142,600","9,500","7.1","2,115,284","295,036,697,500","133,500","146,400","131,300","3,460,718,473,800","0.16","24,268,713","1,802,520","7.43",
85,078930,GS,"36,700","-350","-0.9","315,861","11,630,165,250","37,350","37,400","36,550","3,409,994,372,600","0.15","92,915,378","17,776,332","19.13",
86,005387,현대차2우B,"91,900","3,900","4.4","215,355","19,489,216,800","88,000","91,900","87,500","3,353,012,946,900","0.15","36,485,451","22,035,770","60.40",
87,011790,SKC,"88,300","-600","-0.7","240,573","21,317,726,100","88,900","89,500","87,900","3,314,301,206,500","0.15","37,534,555","2,981,058","7.94",
88,008770,호텔신라,"82,600","600","0.7","567,296","47,052,339,800","83,100","83,600","82,200","3,241,894,794,600","0.15","39,248,121","8,204,098","20.90",
89,005940,NH투자증권,"11,400","250","2.2","1,510,821","17,004,685,400","11,200","11,400","11,050","3,208,061,311,800","0.14","281,408,887","41,074,333","14.60",
90,026960,동서,"32,100","-600","-1.8","162,069","5,228,276,950","32,100","32,750","32,000","3,200,370,000,000","0.14","99,700,000","4,848,479","4.86",
91,247540,에코프로비엠,"150,700","-1,100","-0.7","144,738","21,847,848,500","153,600","153,600","150,300","3,169,999,516,200","0.14","21,035,166","1,247,539","5.93",
92,005830,DB손해보험,"44,600","-250","-0.6","262,529","11,653,153,650","44,800","44,800","44,250","3,157,680,000,000","0.14","70,800,000","28,696,686","40.53",
93,263750,펄어비스,"238,500","29,500","14.1","261,268","59,751,643,000","231,000","242,900","218,500","3,119,544,225,000","0.14","13,079,850","3,066,683","23.45",
94,241560,두산밥캣,"30,750","400","1.3","342,541","10,378,294,700","30,050","30,750","29,900","3,082,661,854,500","0.14","100,249,166","20,471,364","20.42",
95,012510,더존비즈온,"102,000","-3,000","-2.9","116,353","11,968,322,500","104,500","105,500","102,000","3,069,581,574,000","0.14","30,093,937","13,657,458","45.38",
96,012750,에스원,"80,000","-300","-0.4","96,701","7,736,887,300","79,700","80,700","79,300","3,039,934,240,000","0.14","37,999,178","20,814,225","54.78",
97,035760,CJ ENM,"136,900","3,300","2.5","149,751","20,418,884,500","135,000","137,600","134,500","3,002,101,182,600","0.14","21,929,154","4,555,182","20.77",
98,023530,롯데쇼핑,"106,000","500","0.5","130,861","13,876,151,500","106,500","107,500","104,500","2,998,608,030,000","0.14","28,288,755","3,264,661","11.54",
99,039490,키움증권,"134,500","-500","-0.4","95,448","12,788,967,500","135,000","135,500","132,000","2,990,183,959,500","0.13","22,231,851","5,553,798","24.98",
100,042660,대우조선해양,"27,450","-100","-0.4","431,076","11,783,494,700","27,550","27,600","27,050","2,945,128,864,050","0.13","107,290,669","9,516,551","8.87",
101,051915,LG화학우,"379,500","3,000","0.8","40,825","15,387,688,500","377,500","379,500","372,000","2,917,899,600,000","0.13","7,688,800","4,553,515","59.22",
102,032500,케이엠더블유,"72,500","-800","-1.1","350,511","25,380,402,300","73,100","73,300","72,100","2,887,014,017,500","0.13","39,820,883","3,418,025","8.58",
103,036490,SK머티리얼즈,"272,000","-700","-0.3","27,969","7,583,789,600","272,900","273,000","268,300","2,868,967,056,000","0.13","10,547,673","1,621,272","15.37",
104,000210,대림산업,"81,400","400","0.5","832,098","67,986,996,800","81,500","82,900","81,000","2,832,720,000,000","0.13","34,800,000","13,417,905","38.56",
105,003410,쌍용양회,"5,550","0","0.0","0","0","0","0","0","2,796,420,752,250","0.13","503,859,595","142,537,825","28.29",
106,028050,삼성엔지니어링,"13,600","-200","-1.4","2,095,753","28,592,675,200","13,850","13,900","13,550","2,665,600,000,000","0.12","196,000,000","50,971,305","26.01",
107,036460,한국가스공사,"28,850","0","0.0","237,834","6,833,000,200","28,900","28,900","28,450","2,663,230,050,000","0.12","92,313,000","8,116,667","8.79",
108,081660,휠라홀딩스,"43,350","-150","-0.3","356,668","15,328,284,250","43,600","43,800","42,500","2,633,608,823,700","0.12","60,752,222","27,758,065","45.69",
109,007070,GS리테일,"34,150","250","0.7","352,396","12,025,346,700","33,950","34,350","33,800","2,629,550,000,000","0.12","77,000,000","10,915,191","14.18",
110,006360,GS건설,"32,200","400","1.3","854,837","27,156,298,850","31,600","32,350","31,200","2,579,149,288,800","0.12","80,097,804","22,736,148","28.39",
111,204320,만도,"54,600","500","0.9","878,237","47,972,627,300","54,400","55,800","53,000","2,563,858,752,000","0.12","46,957,120","12,313,184","26.22",
112,253450,스튜디오드래곤,"84,400","4,100","5.1","673,212","56,160,122,700","83,200","84,400","82,300","2,532,366,718,000","0.11","30,004,345","2,623,722","8.74",
113,145020,휴젤,"199,300","-3,100","-1.5","71,800","14,363,368,108","202,900","202,900","199,200","2,525,157,905,500","0.11","12,670,135","9,302,139","73.42",
114,008560,메리츠증권,"3,735","-10","-0.3","1,869,818","6,954,998,020","3,740","3,745","3,700","2,524,717,050,345","0.11","675,961,727","85,600,123","12.66",
115,336260,두산퓨얼셀,"43,900","-2,500","-5.4","2,675,120","117,216,889,150","46,050","46,100","41,800","2,436,174,571,400","0.11","55,493,726","6,975,422","12.57",
116,030000,제일기획,"20,900","-50","-0.2","505,572","10,603,305,300","21,000","21,350","20,750","2,404,361,602,500","0.11","115,041,225","36,856,698","32.04",
117,047810,한국항공우주,"24,300","-50","-0.2","292,226","7,051,776,600","24,200","24,350","24,000","2,368,645,100,100","0.11","97,475,107","13,809,689","14.17",
118,004170,신세계,"238,000","3,000","1.3","100,975","23,987,460,000","239,500","239,500","235,000","2,343,153,078,000","0.11","9,845,181","2,506,026","25.45",
119,001040,CJ,"80,300","-300","-0.4","82,651","6,610,682,800","80,300","80,400","79,600","2,342,912,939,400","0.11","29,176,998","5,535,070","18.97",
120,028670,팬오션,"4,275","-55","-1.3","2,700,176","11,654,994,980","4,375","4,385","4,265","2,285,284,663,800","0.10","534,569,512","60,118,930","11.25",
121,000080,하이트진로,"32,400","1,100","3.5","691,392","22,173,975,100","31,300","32,500","31,100","2,272,328,996,400","0.10","70,133,611","7,067,179","10.08",
122,009240,한샘,"95,700","-700","-0.7","49,338","4,727,955,700","95,600","96,400","95,500","2,252,196,909,600","0.10","23,533,928","5,442,240","23.13",
123,282330,BGF리테일,"128,500","-500","-0.4","28,453","3,645,359,500","127,000","129,500","127,000","2,220,981,921,000","0.10","17,283,906","5,396,312","31.22",
124,006260,LS,"67,900","-500","-0.7","245,255","16,570,650,900","67,800","68,800","66,700","2,186,380,000,000","0.10","32,200,000","3,781,933","11.75",
125,005385,현대차우,"88,600","3,600","4.2","346,208","30,157,396,100","85,500","89,300","85,000","2,158,002,291,000","0.10","24,356,685","13,277,462","54.51",
126,020150,일진머티리얼즈,"46,750","-150","-0.3","232,605","10,753,428,000","46,900","46,950","45,850","2,155,681,536,250","0.10","46,110,835","3,631,415","7.88",
127,235980,메드팩토,"102,700","-5,200","-4.8","317,806","33,030,651,200","108,400","108,800","101,600","2,088,388,273,400","0.09","20,334,842","1,388,995","6.83",
128,001450,현대해상,"23,300","-100","-0.4","350,179","8,154,107,850","23,250","23,450","23,200","2,083,020,000,000","0.09","89,400,000","35,303,813","39.49",
129,112610,씨에스윈드,"120,500","-2,500","-2.0","431,456","52,019,887,500","123,500","124,000","117,500","2,082,928,657,500","0.09","17,285,715","1,379,490","7.98",
130,240810,원익IPS,"41,750","450","1.1","1,189,998","50,473,828,100","42,250","43,200","41,500","2,049,252,866,750","0.09","49,083,901","14,115,762","28.76",
131,007310,오뚜기,"558,000","0","0.0","3,726","2,069,368,000","554,000","558,000","552,000","2,048,965,398,000","0.09","3,671,981","596,534","16.25",
132,000880,한화,"26,600","-100","-0.4","301,153","7,961,608,900","26,700","26,700","26,300","1,993,902,351,000","0.09","74,958,735","14,506,926","19.35",
133,088350,한화생명,"2,280","80","3.6","9,369,119","20,890,855,840","2,220","2,300","2,155","1,980,248,400,000","0.09","868,530,000","68,211,052","7.85",
134,357780,솔브레인,"254,100","-1,300","-0.5","66,514","16,933,234,500","257,000","259,000","252,800","1,976,533,620,600","0.09","7,778,566","1,747,455","22.47",
135,009420,한올바이오파마,"37,650","-1,000","-2.6","668,523","25,384,176,500","38,900","38,950","37,300","1,966,860,020,700","0.09","52,240,638","3,674,019","7.03",
136,307950,현대오토에버,"93,400","6,700","7.7","375,682","33,961,301,500","86,400","93,700","84,900","1,961,400,000,000","0.09","21,000,000","379,507","1.81",
137,078340,컴투스,"150,900","8,800","6.2","1,484,644","239,761,482,900","167,100","178,400","150,400","1,941,542,778,000","0.09","12,866,420","4,023,024","31.27",
138,138930,BNK금융지주,"5,920","-50","-0.8","3,293,402","19,587,479,960","6,020","6,040","5,900","1,929,536,656,320","0.09","325,935,246","130,905,226","40.16",
139,039200,오스코텍,"65,300","3,200","5.2","1,036,711","66,809,851,900","62,200","65,400","61,400","1,906,780,308,300","0.09","29,200,311","2,935,476","10.05",
140,010620,현대미포조선,"47,300","200","0.4","497,859","23,567,102,500","47,350","48,300","46,350","1,889,263,647,700","0.09","39,942,149","4,971,729","12.45",
141,058470,리노공업,"122,100","0","0.0","38,641","4,716,413,000","122,200","122,900","121,200","1,861,093,377,000","0.08","15,242,370","6,448,206","42.30",
142,185750,종근당,"170,000","-500","-0.3","177,896","30,448,331,500","170,500","176,000","167,000","1,850,566,450,000","0.08","10,885,685","1,517,284","13.94",
143,042670,두산인프라코어,"8,470","270","3.3","4,868,438","40,824,893,110","8,260","8,510","8,220","1,828,776,469,520","0.08","215,912,216","10,097,860","4.68",
144,000060,메리츠화재,"15,000","-50","-0.3","275,131","4,117,235,600","15,100","15,100","14,800","1,809,375,000,000","0.08","120,625,000","12,482,749","10.35",
145,014680,한솔케미칼,"158,500","-1,500","-0.9","50,348","7,963,521,000","160,000","160,000","157,000","1,790,288,407,500","0.08","11,295,195","4,042,898","35.79",
146,003090,대웅,"30,600","200","0.7","6,019,751","192,236,985,250","30,400","33,700","29,900","1,779,144,588,000","0.08","58,141,980","4,034,357","6.94",
147,069960,현대백화점,"75,200","0","0.0","303,094","22,745,379,400","75,300","76,900","74,300","1,759,863,563,200","0.08","23,402,441","3,344,808","14.29",
148,278280,천보,"175,400","-1,600","-0.9","136,888","23,913,285,400","176,800","176,800","174,100","1,754,000,000,000","0.08","10,000,000","468,402","4.68",
149,004370,농심,"288,000","500","0.2","29,784","8,593,122,500","288,500","290,500","287,000","1,751,800,896,000","0.08","6,082,642","1,120,308","18.42",
150,047050,포스코인터내셔널,"14,100","-50","-0.4","564,109","7,931,609,700","14,200","14,250","13,900","1,739,589,600,900","0.08","123,375,149","16,740,524","13.57",
151,004800,효성,"81,900","400","0.5","67,942","5,542,596,800","81,600","82,300","80,500","1,725,716,947,500","0.08","21,071,025","1,184,914","5.62",
152,064350,현대로템,"15,750","-150","-0.9","973,263","15,348,981,150","15,950","16,000","15,700","1,718,991,114,750","0.08","109,142,293","4,253,614","3.90",
153,010060,OCI,"72,000","-300","-0.4","322,670","23,242,107,400","72,700","73,700","71,300","1,717,154,712,000","0.08","23,849,371","4,283,662","17.96",
