순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"83,900","900","1.1","35,335,669","2,915,618,322,800","81,600","83,900","81,600","500,864,755,945,000","20.38","5,969,782,550","3,324,161,540","55.68",2531
2,000660,SK하이닉스,"130,500","4,500","3.6","7,180,224","920,710,588,023","124,500","132,500","124,000","95,004,308,632,500","3.87","728,002,365","363,358,844","49.91",
3,051910,LG화학,"893,000","4,000","0.4","371,709","328,783,712,000","891,000","893,000","875,000","63,038,962,299,000","2.57","70,592,343","30,302,910","42.93",
4,005935,삼성전자우,"75,000","600","0.8","3,870,698","287,698,558,100","73,600","75,000","73,600","61,716,502,500,000","2.51","822,886,700","671,992,055","81.66",
5,207940,삼성바이오로직스,"832,000","3,000","0.4","119,911","99,065,540,000","825,000","834,000","818,000","55,049,280,000,000","2.24","66,165,000","6,920,672","10.46",
6,035420,NAVER,"292,500","-500","-0.2","912,657","263,680,870,000","291,500","292,500","286,500","48,047,043,037,500","1.96","164,263,395","91,952,570","55.98",
7,068270,셀트리온,"354,500","7,000","2.0","1,255,776","441,147,447,000","351,500","356,000","345,000","47,856,721,872,500","1.95","134,997,805","28,001,457","20.74",
8,006400,삼성SDI,"686,000","15,000","2.2","601,692","403,850,137,943","675,000","686,000","658,000","47,172,467,580,000","1.92","68,764,530","30,473,654","44.32",
9,005380,현대차,"209,500","2,000","1.0","3,022,595","631,437,838,500","207,000","213,000","205,000","44,763,485,176,500","1.82","213,668,187","66,385,991","31.07",
10,035720,카카오,"393,000","-3,000","-0.8","748,559","292,576,965,500","393,000","395,500","387,000","34,755,566,508,000","1.41","88,436,556","28,591,195","32.33",
11,012330,현대모비스,"291,000","4,000","1.4","768,375","222,223,330,000","287,000","295,500","284,000","27,660,915,954,000","1.13","95,054,694","40,898,340","43.03",
12,028260,삼성물산,"144,500","500","0.4","1,043,814","149,205,914,500","143,000","146,500","140,500","27,005,183,204,500","1.10","186,887,081","26,734,818","14.31",
13,000270,기아차,"63,700","-300","-0.5","3,837,356","242,234,070,323","64,100","64,500","62,300","25,821,645,203,900","1.05","405,363,347","150,117,277","37.03",
14,051900,LG생활건강,"1,610,000","-2,000","-0.1","39,957","63,987,781,000","1,613,000","1,622,000","1,595,000","25,145,297,170,000","1.02","15,618,197","7,098,440","45.45",
15,005490,POSCO,"285,000","12,000","4.4","898,657","256,078,524,000","275,000","293,000","274,500","24,848,247,975,000","1.01","87,186,835","44,158,697","50.65",
16,091990,셀트리온헬스케어,"152,300","1,000","0.7","3,289,906","501,043,046,500","152,500","156,700","148,500","23,120,635,890,600","0.94","151,809,822","25,764,924","16.97",
