순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"91,000","2,200","2.5","90,306,177","8,379,237,727,064","90,000","96,800","89,500","543,250,212,050,000","21.17","5,969,782,550","3,318,676,206","55.59",2531
2,000660,SK하이닉스,"133,000","-5,000","-3.6","11,154,671","1,509,734,062,000","138,000","140,000","131,000","96,824,314,545,000","3.77","728,002,365","364,234,962","50.03",
3,051910,LG화학,"998,000","-1,000","-0.1","940,100","949,231,874,996","1,012,000","1,045,000","981,000","70,451,158,314,000","2.75","70,592,343","30,560,936","43.29",
4,005935,삼성전자우,"81,000","3,200","4.1","12,293,635","1,014,453,539,300","79,000","86,800","79,000","66,653,822,700,000","2.60","822,886,700","667,976,072","81.17",
5,005380,현대차,"267,500","21,500","8.7","14,433,887","3,919,184,079,500","256,500","289,000","256,000","57,156,240,022,500","2.23","213,668,187","66,353,279","31.05",
6,207940,삼성바이오로직스,"846,000","9,000","1.1","560,123","477,597,780,000","841,000","883,000","824,000","55,975,590,000,000","2.18","66,165,000","6,951,505","10.51",
7,035420,NAVER,"309,000","-3,000","-1.0","2,765,169","864,780,016,750","320,000","323,500","301,000","50,757,389,055,000","1.98","164,263,395","92,538,120","56.34",
8,068270,셀트리온,"374,000","7,000","1.9","2,624,781","985,436,089,500","377,000","386,500","367,000","50,489,179,070,000","1.97","134,997,805","27,955,337","20.71",
9,006400,삼성SDI,"730,000","-9,000","-1.2","1,010,964","753,069,457,000","750,000","773,000","717,000","50,198,106,900,000","1.96","68,764,530","30,400,306","44.21",
10,035720,카카오,"453,000","19,000","4.4","3,157,747","1,412,918,669,000","441,000","463,000","429,000","40,072,337,418,000","1.56","88,459,906","29,478,876","33.32",
11,012330,현대모비스,"352,500","-7,000","-2.0","3,173,553","1,174,771,637,000","368,500","405,000","345,000","33,506,779,635,000","1.31","95,054,694","40,441,898","42.55",
12,000270,기아차,"70,100","1,800","2.6","11,680,482","838,627,799,300","70,900","75,000","68,300","28,415,970,624,700","1.11","405,363,347","149,933,278","36.99",
13,028260,삼성물산,"150,500","-500","-0.3","2,779,620","425,084,872,000","153,500","160,000","146,500","28,126,505,690,500","1.10","186,887,081","27,662,454","14.80",
14,096770,SK이노베이션,"294,000","11,000","3.9","4,147,422","1,241,458,533,500","290,000","318,500","281,500","27,184,875,816,000","1.06","92,465,564","22,075,321","23.87",
15,091990,셀트리온헬스케어,"173,000","10,100","6.2","6,049,547","1,026,352,620,100","167,300","174,800","163,500","26,263,099,206,000","1.02","151,809,822","25,597,086","16.86",
16,051900,LG생활건강,"1,602,000","-36,000","-2.2","72,138","115,797,088,000","1,622,000","1,624,000","1,598,000","25,020,351,594,000","0.97","15,618,197","7,129,924","45.65",
17,005490,POSCO,"284,000","-10,500","-3.6","745,840","212,939,283,000","290,500","292,000","280,000","24,761,061,140,000","0.96","87,186,835","44,299,813","50.81",
18,066570,LG전자,"142,000","-5,500","-3.7","6,584,433","955,661,189,500","148,500","152,000","138,000","23,237,989,588,000","0.91","163,647,814","55,963,427","34.20",
19,036570,엔씨소프트,"978,000","-17,000","-1.7","220,317","216,334,968,000","993,000","1,006,000","955,000","21,471,033,516,000","0.84","21,954,022","10,789,983","49.15",
20,017670,SK텔레콤,"257,500","-7,500","-2.8","1,035,606","266,851,598,742","262,500","263,000","253,000","20,792,020,582,500","0.81","80,745,711","27,788,272","34.41",
