순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"71,500","1,800","2.6","28,130,533","2,010,489,248,016","70,400","72,100","70,100","426,839,452,325,000","19.01","5,969,782,550","3,367,568,445","56.41",2517
2,000660,SK하이닉스,"115,000","3,500","3.1","8,258,814","958,024,798,000","116,000","119,500","112,500","83,720,271,975,000","3.73","728,002,365","367,495,913","50.48",
3,051910,LG화학,"846,000","0","0.0","375,662","319,829,543,000","863,000","863,000","846,000","59,721,122,178,000","2.66","70,592,343","30,143,850","42.70",
4,207940,삼성바이오로직스,"825,000","20,000","2.5","301,856","247,155,977,000","802,000","828,000","798,000","54,586,125,000,000","2.43","66,165,000","6,693,808","10.12",
5,005935,삼성전자우,"65,500","1,100","1.7","4,299,278","280,772,977,300","64,000","65,900","64,000","53,899,078,850,000","2.40","822,886,700","694,727,039","84.43",
6,068270,셀트리온,"380,000","29,000","8.3","4,734,606","1,772,620,252,500","356,000","385,500","355,500","51,299,165,900,000","2.28","134,997,805","28,204,784","20.89",
7,035420,NAVER,"294,000","7,000","2.4","1,174,932","343,892,230,000","287,500","295,500","284,500","48,293,438,130,000","2.15","164,263,395","92,001,459","56.01",
8,005380,현대차,"196,500","0","0.0","3,224,702","635,647,011,500","198,000","199,000","195,000","41,985,798,745,500","1.87","213,668,187","66,688,181","31.21",
9,006400,삼성SDI,"551,000","-1,000","-0.2","335,878","184,485,046,000","553,000","553,000","545,000","37,889,256,030,000","1.69","68,764,530","29,913,060","43.50",
10,035720,카카오,"389,500","15,500","4.1","1,561,745","603,491,024,500","374,000","392,500","371,000","34,384,905,758,000","1.53","88,279,604","28,778,342","32.60",
11,000270,기아차,"65,400","700","1.1","3,866,516","253,249,786,800","65,000","66,600","64,300","26,510,762,893,800","1.18","405,363,347","153,132,472","37.78",
12,051900,LG생활건강,"1,522,000","-5,000","-0.3","27,133","41,387,717,000","1,528,000","1,535,000","1,522,000","23,770,895,834,000","1.06","15,618,197","7,117,485","45.57",
13,012330,현대모비스,"246,500","1,000","0.4","452,558","111,524,307,016","247,500","249,000","244,500","23,430,982,071,000","1.04","95,054,694","41,279,021","43.43",
14,005490,POSCO,"265,500","14,000","5.6","662,533","175,314,934,000","255,000","268,000","254,500","23,148,104,692,500","1.03","87,186,835","44,576,793","51.13",
15,028260,삼성물산,"123,500","1,500","1.2","998,010","123,040,986,500","121,500","125,000","121,000","23,080,554,503,500","1.03","186,887,081","26,570,341","14.22",
16,091990,셀트리온헬스케어,"149,700","13,800","10.2","9,010,188","1,311,523,348,000","139,100","151,200","137,000","22,725,930,353,400","1.01","151,809,822","26,490,404","17.45",
17,105560,KB금융,"47,200","50","0.1","1,743,151","82,371,372,300","47,050","47,700","46,700","19,626,133,824,000","0.87","415,807,920","274,103,480","65.92",
18,017670,SK텔레콤,"239,500","1,000","0.4","303,040","72,742,246,000","239,000","242,000","238,500","19,338,597,784,500","0.86","80,745,711","27,405,824","33.94",
19,036570,엔씨소프트,"867,000","-11,000","-1.2","87,676","75,863,485,000","861,000","874,000","860,000","19,034,137,074,000","0.85","21,954,022","10,599,353","48.28",
20,055550,신한지주,"34,600","550","1.6","3,381,475","117,008,220,750","34,200","34,900","34,000","17,871,828,491,000","0.80","516,526,835","297,828,905","57.66",
21,034730,SK,"239,500","1,000","0.4","607,222","146,876,916,000","239,000","246,500","237,000","16,851,291,131,500","0.75","70,360,297","15,238,233","21.66",
22,096770,SK이노베이션,"177,500","-2,500","-1.4","1,095,411","194,972,725,000","181,000","183,000","175,000","16,412,637,610,000","0.73","92,465,564","21,839,153","23.62",
23,066570,LG전자,"90,500","200","0.2","1,763,876","159,068,480,400","90,000","91,500","89,100","14,810,127,167,000","0.66","163,647,814","58,502,602","35.75",
24,032830,삼성생명,"72,800","-700","-1.0","695,246","50,819,510,700","72,800","74,000","72,500","14,560,000,000,000","0.65","200,000,000","24,280,763","12.14",
25,015760,한국전력,"22,100","-250","-1.1","4,597,991","101,734,634,750","22,250","22,450","22,000","14,187,406,101,700","0.63","641,964,077","107,672,884","16.77",
26,326030,SK바이오팜,"176,500","1,000","0.6","235,976","41,574,602,500","175,500","178,000","175,000","13,822,288,625,000","0.62","78,313,250","3,321,032","4.24",
27,018260,삼성에스디에스,"174,500","-1,000","-0.6","173,669","30,298,907,000","175,000","175,000","174,000","13,502,426,100,000","0.60","77,377,800","9,441,983","12.20",
28,003550,LG,"74,100","800","1.1","791,297","58,625,725,016","73,300","74,600","73,000","12,786,483,407,100","0.57","172,557,131","59,883,603","34.70",
29,009150,삼성전기,"162,500","-500","-0.3","681,968","111,018,832,500","163,500","165,000","161,500","12,137,725,600,000","0.54","74,693,696","25,673,243","34.37",
30,033780,KT&G,"84,600","300","0.4","592,127","50,047,837,100","84,400","85,100","84,200","11,614,945,246,200","0.52","137,292,497","55,801,367","40.64",
31,090430,아모레퍼시픽,"194,000","-1,500","-0.8","298,749","57,344,038,500","195,000","195,000","188,500","11,340,947,060,000","0.51","58,458,490","18,501,282","31.65",
32,251270,넷마블,"132,000","2,000","1.5","585,657","77,522,807,500","133,000","134,000","131,000","11,331,441,660,000","0.50","85,844,255","19,283,347","22.46",
33,086790,하나금융지주,"36,550","700","2.0","1,787,507","65,166,281,600","35,850","36,850","35,650","10,973,847,366,100","0.49","300,242,062","194,818,986","64.89",
34,019170,신풍제약,"188,500","9,500","5.3","3,616,479","671,554,211,000","182,000","191,500","176,500","9,987,670,615,000","0.44","52,984,990","6,005,713","11.33",
35,011170,롯데케미칼,"281,000","-4,500","-1.6","235,837","66,455,375,500","284,000","285,000","280,000","9,631,392,739,000","0.43","34,275,419","9,121,559","26.61",
36,000810,삼성화재,"192,000","500","0.3","278,155","53,303,971,000","191,000","193,000","190,000","9,095,968,704,000","0.41","47,374,837","21,133,199","44.61",
37,068760,셀트리온제약,"238,600","1,600","0.7","3,052,254","729,261,675,700","234,000","244,000","232,200","8,544,417,988,200","0.38","35,810,637","3,098,014","8.65",
38,018880,한온시스템,"15,750","-800","-4.8","2,453,853","39,675,745,300","17,000","17,100","15,650","8,407,350,000,000","0.37","533,800,000","110,827,450","20.76",
39,010950,S-Oil,"70,200","-1,000","-1.4","401,688","28,289,475,300","71,300","71,600","70,000","7,903,311,998,400","0.35","112,582,792","84,371,486","74.94",
40,010130,고려아연,"398,000","6,000","1.5","71,559","28,421,632,000","394,500","399,500","392,000","7,510,260,000,000","0.33","18,870,000","4,520,451","23.96",
41,009540,한국조선해양,"104,500","1,000","1.0","448,343","47,482,809,500","104,000","108,500","103,500","7,395,790,622,000","0.33","70,773,116","11,256,538","15.91",
42,316140,우리금융지주,"10,050","-50","-0.5","1,892,627","19,172,205,100","10,100","10,250","10,050","7,258,790,214,150","0.32","722,267,683","182,982,251","25.33",
43,009830,한화솔루션,"45,100","-1,400","-3.0","4,539,851","206,477,930,200","46,550","46,650","45,050","7,209,888,814,700","0.32","159,864,497","30,340,958","18.98",
44,024110,기업은행,"9,590","10","0.1","2,096,022","20,086,608,280","9,550","9,620","9,510","7,083,791,212,400","0.32","738,664,360","76,314,088","10.33",
45,086280,현대글로비스,"186,000","-500","-0.3","289,105","53,683,505,000","187,500","188,500","184,000","6,975,000,000,000","0.31","37,500,000","13,489,931","35.97",
46,352820,빅히트,"187,500","-2,000","-1.1","258,344","48,273,510,000","189,000","189,500","185,000","6,679,455,000,000","0.30","35,623,760","1,331,967","3.74",
47,006800,미래에셋대우,"10,350","200","2.0","5,341,869","55,839,793,300","10,250","10,700","10,100","6,679,024,822,800","0.30","645,316,408","92,678,069","14.36",
48,030200,KT,"24,400","50","0.2","1,118,373","27,274,377,600","24,400","24,550","24,300","6,371,128,115,200","0.28","261,111,808","114,778,155","43.96",
49,003670,포스코케미칼,"98,600","-1,200","-1.2","1,190,166","119,541,664,900","102,500","104,500","97,600","6,013,438,492,000","0.27","60,988,220","4,521,986","7.41",
50,034220,LG디스플레이,"16,400","400","2.5","5,604,662","91,695,888,150","16,050","16,550","15,950","5,868,177,480,000","0.26","357,815,700","83,452,944","23.32",
51,097950,CJ제일제당,"357,000","-3,500","-1.0","99,302","35,446,368,500","360,500","360,500","355,500","5,374,344,402,000","0.24","15,054,186","3,529,840","23.45",
52,096530,씨젠,"201,600","10,300","5.4","1,582,606","314,392,638,000","193,500","204,600","189,600","5,288,778,432,000","0.24","26,234,020","4,411,256","16.82",
53,021240,코웨이,"71,100","0","0.0","266,748","18,949,724,000","71,700","72,100","70,400","5,247,152,910,900","0.23","73,799,619","44,723,123","60.60",
54,032640,LG유플러스,"11,850","-50","-0.4","3,231,903","38,604,940,300","11,900","12,100","11,850","5,173,844,627,850","0.23","436,611,361","135,043,703","30.93",
55,008930,한미사이언스,"77,200","6,900","9.8","2,316,057","173,645,110,600","70,300","79,700","68,700","5,096,060,702,800","0.23","66,011,149","1,406,650","2.13",
56,004020,현대제철,"37,800","2,700","7.7","3,296,317","122,841,368,250","35,100","38,300","34,800","5,044,250,673,000","0.22","133,445,785","26,156,642","19.60",
57,035250,강원랜드,"23,550","-200","-0.8","908,366","21,403,471,600","23,650","23,850","23,400","5,038,298,775,000","0.22","213,940,500","48,496,055","22.67",
58,028300,에이치엘비,"95,300","-200","-0.2","459,152","43,740,745,200","95,900","96,300","94,600","5,017,996,722,000","0.22","52,654,740","6,375,856","12.11",
59,271560,오리온,"121,000","-500","-0.4","112,104","13,493,211,500","120,500","122,000","119,000","4,783,871,972,000","0.21","39,536,132","16,645,965","42.10",
60,196170,알테오젠,"167,600","-2,800","-1.6","219,441","37,019,465,700","170,400","172,100","167,100","4,706,694,040,000","0.21","28,082,900","5,097,335","18.15",
61,285130,SK케미칼,"392,000","-14,500","-3.6","400,254","157,882,688,000","404,500","404,500","391,000","4,602,627,232,000","0.21","11,741,396","1,944,776","16.56",
62,003490,대한항공,"26,150","100","0.4","2,859,631","74,982,164,750","26,050","26,650","26,050","4,555,583,994,950","0.20","174,209,713","21,126,040","12.13",
63,161390,한국타이어앤테크놀로지,"36,500","-750","-2.0","602,515","22,449,590,850","36,950","38,200","36,450","4,521,440,018,500","0.20","123,875,069","47,273,389","38.16",
64,071050,한국금융지주,"80,700","2,800","3.6","977,923","78,925,948,900","78,300","82,200","77,800","4,497,087,554,400","0.20","55,725,992","16,999,398","30.51",
65,002790,아모레G,"54,400","-900","-1.6","148,996","8,126,247,300","54,900","55,600","54,000","4,485,724,992,000","0.20","82,458,180","16,293,075","19.76",
66,010140,삼성중공업,"7,110","150","2.2","25,238,617","180,412,378,820","7,040","7,270","7,000","4,479,300,000,000","0.20","630,000,000","93,698,166","14.87",
67,128940,한미약품,"370,000","13,500","3.8","276,711","100,976,745,500","358,500","375,500","350,500","4,381,920,730,000","0.20","11,843,029","1,649,285","13.93",
68,267250,현대중공업지주,"277,000","-2,000","-0.7","52,249","14,509,069,500","275,500","280,500","275,000","4,376,216,909,000","0.19","15,798,617","2,753,412","17.43",
69,000100,유한양행,"65,100","-400","-0.6","352,398","22,930,550,200","65,100","65,400","64,800","4,352,378,331,000","0.19","66,856,810","13,876,050","20.75",
70,139480,이마트,"156,000","-2,500","-1.6","225,587","35,165,743,000","158,500","158,500","155,000","4,348,627,764,000","0.19","27,875,819","8,735,138","31.34",
71,011780,금호석유,"137,500","-3,500","-2.5","242,857","33,588,567,500","141,000","141,000","137,000","4,189,307,512,500","0.19","30,467,691","8,499,971","27.90",
72,011200,HMM,"12,750","-200","-1.5","7,301,150","91,732,771,400","12,900","12,900","12,350","4,165,760,618,250","0.19","326,726,323","19,501,834","5.97",
73,006280,녹십자,"355,000","2,000","0.6","222,053","78,775,227,000","353,000","361,000","348,500","4,148,720,990,000","0.18","11,686,538","2,331,381","19.95",
74,000720,현대건설,"36,600","1,650","4.7","3,229,954","115,923,212,100","35,350","36,750","34,950","4,075,620,999,000","0.18","111,355,765","21,727,256","19.51",
75,180640,한진칼,"68,200","200","0.3","276,439","18,932,020,500","67,800","69,900","67,800","4,037,444,160,200","0.18","59,200,061","10,127,102","17.11",
76,011070,LG이노텍,"170,500","10,000","6.2","829,883","140,555,916,500","164,000","173,000","162,500","4,035,241,743,500","0.18","23,667,107","8,338,062","35.23",
77,029780,삼성카드,"34,350","-50","-0.2","139,601","4,788,647,700","34,100","34,600","33,900","3,979,752,905,850","0.18","115,858,891","11,748,659","10.14",
78,088980,맥쿼리인프라,"10,850","0","0.0","1,173,652","12,703,261,350","10,850","10,850","10,800","3,787,131,045,600","0.17","349,044,336","50,311,909","14.41",
79,034020,두산중공업,"14,900","-100","-0.7","3,422,729","50,522,132,150","14,950","15,000","14,600","3,771,803,894,900","0.17","253,141,201","31,612,690","12.49",
80,016360,삼성증권,"42,050","550","1.3","1,271,204","54,285,554,900","41,650","43,800","41,200","3,755,065,000,000","0.17","89,300,000","22,670,613","25.39",
81,293490,카카오게임즈,"49,900","1,750","3.6","2,077,596","103,826,259,800","48,650","50,700","48,400","3,695,176,536,600","0.16","74,051,634","1,018,237","1.38",
82,000120,CJ대한통운,"161,500","-1,000","-0.6","64,608","10,409,029,000","162,500","163,000","160,500","3,684,193,556,000","0.16","22,812,344","4,923,602","21.58",
83,004990,롯데지주,"35,100","-500","-1.4","233,980","8,242,145,850","35,650","35,750","34,850","3,682,314,218,700","0.16","104,909,237","11,983,854","11.42",
84,095700,제넥신,"151,200","8,600","6.0","2,468,523","367,930,912,300","142,700","153,400","141,200","3,669,429,405,600","0.16","24,268,713","1,854,113","7.64",
85,078930,GS,"36,450","-250","-0.7","389,141","14,204,090,000","36,900","37,100","36,200","3,386,765,528,100","0.15","92,915,378","17,751,531","19.11",
86,003410,쌍용양회,"6,700","620","10.2","22,171,425","143,018,958,010","6,080","6,910","6,080","3,375,859,286,500","0.15","503,859,595","15,123,225","3.00",
87,005387,현대차2우B,"91,800","-100","-0.1","181,065","16,667,326,700","92,400","92,900","91,200","3,349,364,401,800","0.15","36,485,451","22,031,487","60.38",
88,005940,NH투자증권,"11,800","400","3.5","3,042,383","35,960,046,850","11,350","12,050","11,300","3,320,624,866,600","0.15","281,408,887","41,203,022","14.64",
89,011790,SKC,"86,600","-1,700","-1.9","445,721","38,663,989,200","88,700","88,800","85,900","3,250,492,463,000","0.14","37,534,555","2,903,993","7.74",
90,039490,키움증권,"144,500","10,000","7.4","222,603","31,425,465,500","135,500","144,500","134,500","3,212,502,469,500","0.14","22,231,851","5,548,046","24.96",
91,008770,호텔신라,"81,700","-900","-1.1","655,778","53,765,693,800","82,600","83,100","81,500","3,206,571,485,700","0.14","39,248,121","8,111,846","20.67",
92,026960,동서,"32,000","-100","-0.3","209,195","6,668,217,100","32,100","32,500","31,500","3,190,400,000,000","0.14","99,700,000","4,816,394","4.83",
93,005830,DB손해보험,"44,750","150","0.3","227,125","10,130,464,450","44,450","44,850","44,250","3,168,300,000,000","0.14","70,800,000","28,716,726","40.56",
94,247540,에코프로비엠,"149,400","-1,300","-0.9","191,739","28,642,966,000","151,400","151,400","148,900","3,142,653,800,400","0.14","21,035,166","1,242,370","5.91",
95,012750,에스원,"79,700","-300","-0.4","76,792","6,115,371,400","79,600","80,500","79,300","3,028,534,486,600","0.13","37,999,178","20,813,244","54.77",
96,012510,더존비즈온,"100,500","-1,500","-1.5","146,014","14,760,062,250","103,000","103,000","100,500","3,025,650,186,000","0.13","30,105,972","13,643,535","45.32",
97,035760,CJ ENM,"137,000","100","0.1","101,704","13,840,283,500","136,900","137,300","135,000","3,004,294,098,000","0.13","21,929,154","4,559,083","20.79",
98,042660,대우조선해양,"27,950","500","1.8","693,175","19,467,544,400","27,650","28,500","27,500","2,998,774,198,550","0.13","107,290,669","9,549,272","8.90",
99,241560,두산밥캣,"29,900","-850","-2.8","397,179","11,944,907,550","30,700","30,700","29,800","2,997,450,063,400","0.13","100,249,166","20,462,505","20.41",
100,051915,LG화학우,"387,000","7,500","2.0","82,680","32,043,410,000","380,000","394,000","379,000","2,975,565,600,000","0.13","7,688,800","4,585,711","59.64",
101,000210,대림산업,"85,200","3,800","4.7","956,510","79,364,171,000","82,000","85,400","81,600","2,964,960,000,000","0.13","34,800,000","13,606,043","39.10",
102,263750,펄어비스,"225,800","-12,700","-5.3","107,470","24,808,293,600","237,400","244,400","223,800","2,953,430,130,000","0.13","13,079,850","3,048,883","23.31",
103,032500,케이엠더블유,"73,300","800","1.1","501,975","36,806,153,100","72,500","74,100","72,100","2,918,870,723,900","0.13","39,820,883","3,442,274","8.64",
104,023530,롯데쇼핑,"103,000","-3,000","-2.8","207,153","21,548,899,000","107,000","107,000","102,000","2,913,741,765,000","0.13","28,288,755","3,275,674","11.58",
105,036490,SK머티리얼즈,"272,400","400","0.2","24,304","6,616,580,800","270,200","273,000","269,100","2,873,186,125,200","0.13","10,547,673","1,627,004","15.43",
106,006360,GS건설,"34,350","2,150","6.7","1,718,281","57,650,140,300","32,650","34,850","32,200","2,751,359,567,400","0.12","80,097,804","22,628,659","28.25",
107,028050,삼성엔지니어링,"13,900","300","2.2","3,183,485","43,452,683,950","13,700","13,950","13,400","2,724,400,000,000","0.12","196,000,000","50,496,805","25.76",
108,036460,한국가스공사,"29,150","300","1.0","314,860","9,136,710,900","28,900","29,150","28,800","2,690,923,950,000","0.12","92,313,000","8,111,687","8.79",
109,007070,GS리테일,"33,850","-300","-0.9","337,512","11,419,987,250","34,100","34,100","33,700","2,606,450,000,000","0.12","77,000,000","10,861,503","14.11",
110,081660,휠라홀딩스,"42,450","-900","-2.1","522,507","22,106,600,200","42,850","43,250","41,850","2,578,931,823,900","0.11","60,752,222","27,783,470","45.73",
111,204320,만도,"54,600","0","0.0","747,197","40,875,733,000","55,000","55,900","54,000","2,563,858,752,000","0.11","46,957,120","12,492,529","26.60",
112,008560,메리츠증권,"3,765","30","0.8","3,249,625","12,240,319,525","3,740","3,810","3,710","2,544,995,902,155","0.11","675,961,727","85,226,428","12.61",
113,253450,스튜디오드래곤,"82,600","-1,800","-2.1","290,105","24,151,882,200","84,500","84,600","82,500","2,478,358,897,000","0.11","30,004,345","2,596,705","8.65",
114,336260,두산퓨얼셀,"44,200","300","0.7","1,126,031","49,642,833,750","43,750","45,200","43,000","2,452,822,689,200","0.11","55,493,726","6,902,209","12.44",
115,030000,제일기획,"21,100","200","1.0","531,503","11,169,511,900","20,950","21,200","20,800","2,427,369,847,500","0.11","115,041,225","37,049,005","32.20",
116,145020,휴젤,"188,000","-11,300","-5.7","257,875","48,969,359,550","195,000","195,200","187,300","2,381,985,380,000","0.11","12,670,135","9,251,917","73.02",
117,047810,한국항공우주,"24,150","-150","-0.6","394,134","9,543,545,600","24,300","24,550","24,050","2,354,023,834,050","0.10","97,475,107","13,805,264","14.16",
118,001040,CJ,"79,600","-700","-0.9","106,688","8,514,243,100","80,500","80,800","79,300","2,322,489,040,800","0.10","29,176,998","5,529,783","18.95",
119,004170,신세계,"235,500","-2,500","-1.0","97,508","23,087,740,500","238,500","239,500","235,000","2,318,540,125,500","0.10","9,845,181","2,513,379","25.53",
120,009240,한샘,"96,400","700","0.7","109,046","10,464,116,500","95,600","97,500","95,200","2,268,670,659,200","0.10","23,533,928","5,454,809","23.18",
121,028670,팬오션,"4,185","-90","-2.1","3,185,552","13,458,110,935","4,275","4,300","4,160","2,237,173,407,720","0.10","534,569,512","60,150,751","11.25",
122,000080,하이트진로,"31,800","-600","-1.8","537,664","17,084,433,700","32,500","32,550","31,550","2,230,248,829,800","0.10","70,133,611","7,021,508","10.01",
123,282330,BGF리테일,"128,000","-500","-0.4","38,522","4,921,762,000","127,500","129,500","126,500","2,212,339,968,000","0.10","17,283,906","5,388,177","31.17",
124,020150,일진머티리얼즈,"47,150","400","0.9","387,453","18,159,552,150","47,200","47,300","46,500","2,174,125,870,250","0.10","46,110,835","3,628,345","7.87",
125,240810,원익IPS,"44,100","2,350","5.6","1,467,951","64,240,540,750","42,050","44,700","41,650","2,164,600,034,100","0.10","49,083,901","14,605,057","29.76",
126,006260,LS,"67,200","-700","-1.0","406,002","27,916,471,100","68,500","70,900","66,900","2,163,840,000,000","0.10","32,200,000","3,769,674","11.71",
