순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"60,200","0","0.0","19,073,552","1,144,230,876,258","60,500","60,500","59,500","359,380,909,510,000","17.83","5,969,782,550","3,349,024,840","56.10",2507
2,000660,SK하이닉스,"86,500","500","0.6","2,849,783","246,334,269,000","86,900","87,200","85,900","62,972,204,572,500","3.12","728,002,365","357,111,378","49.05",
3,207940,삼성바이오로직스,"752,000","-9,000","-1.2","210,011","160,128,961,000","777,000","779,000","750,000","49,756,080,000,000","2.47","66,165,000","6,687,881","10.11",
4,051910,LG화학,"702,000","-32,000","-4.4","563,688","400,928,496,100","722,000","733,000","701,000","49,555,824,786,000","2.46","70,592,343","28,855,219","40.88",
5,035420,NAVER,"283,000","-15,000","-5.0","1,728,995","491,946,808,250","287,000","288,000","282,000","46,486,540,785,000","2.31","164,263,395","91,833,521","55.91",
6,005935,삼성전자우,"55,500","500","0.9","2,606,507","143,530,288,340","55,200","55,500","54,600","45,670,211,850,000","2.27","822,886,700","712,856,991","86.63",
7,068270,셀트리온,"276,500","-8,500","-3.0","1,046,021","292,382,871,000","283,500","285,500","276,000","37,325,768,557,000","1.85","134,993,738","27,641,765","20.48",
8,005380,현대차,"173,500","1,000","0.6","1,796,342","310,911,686,000","174,500","174,500","172,000","37,071,430,444,500","1.84","213,668,187","65,611,946","30.71",
9,006400,삼성SDI,"533,000","0","0.0","596,508","315,973,899,000","527,000","541,000","521,000","36,651,494,490,000","1.82","68,764,530","29,923,714","43.52",
10,035720,카카오,"356,000","-15,500","-4.2","1,105,100","394,634,462,500","357,500","361,500","354,000","31,416,223,564,000","1.56","88,247,819","28,091,368","31.83",
11,051900,LG생활건강,"1,529,000","2,000","0.1","31,661","48,354,875,000","1,543,000","1,543,000","1,511,000","23,880,223,213,000","1.18","15,618,197","7,118,675","45.58",
12,012330,현대모비스,"241,000","8,500","3.7","544,843","130,133,195,000","236,000","243,000","233,000","22,908,181,254,000","1.14","95,054,694","40,752,849","42.87",
13,000270,기아차,"54,500","2,200","4.2","3,155,193","169,081,143,100","52,900","54,700","52,000","22,092,302,411,500","1.10","405,363,347","154,857,372","38.20",
14,028260,삼성물산,"116,500","1,500","1.3","548,716","63,434,432,000","116,000","116,500","114,000","21,772,344,936,500","1.08","186,887,081","26,216,190","14.03",
15,005490,POSCO,"237,000","3,000","1.3","465,479","111,185,764,500","238,500","241,500","234,500","20,663,279,895,000","1.03","87,186,835","44,572,212","51.12",
16,105560,KB금융,"44,700","1,750","4.1","2,913,985","130,226,247,350","44,850","45,500","44,000","18,586,614,024,000","0.92","415,807,920","273,523,559","65.78",
17,017670,SK텔레콤,"227,000","1,500","0.7","485,633","109,159,230,500","225,500","228,000","222,000","18,329,276,397,000","0.91","80,745,711","27,601,192","34.18",
18,036570,엔씨소프트,"797,000","-47,000","-5.6","172,812","138,935,425,000","802,000","818,000","797,000","17,497,355,534,000","0.87","21,954,022","10,620,333","48.38",
19,055550,신한지주,"32,950","1,200","3.8","7,202,607","236,896,255,500","33,000","33,250","32,350","17,019,559,213,250","0.84","516,526,835","299,970,354","58.07",
