순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"60,300","1,800","3.1","20,639,475","1,232,654,470,000","59,000","60,300","58,800","359,977,887,765,000","18.10","5,969,782,550","3,342,651,269","55.99",2506
2,000660,SK하이닉스,"86,100","2,900","3.5","4,082,325","348,613,876,600","84,100","86,200","83,300","62,681,003,626,500","3.15","728,002,365","355,231,631","48.80",
3,207940,삼성바이오로직스,"781,000","48,000","6.6","447,218","347,396,415,000","767,000","787,000","757,000","51,674,865,000,000","2.60","66,165,000","6,741,783","10.19",
4,035420,NAVER,"299,000","500","0.2","1,082,388","320,599,626,000","295,000","302,000","291,500","49,114,755,105,000","2.47","164,263,395","92,074,565","56.05",
5,051910,LG화학,"677,000","27,000","4.2","446,583","298,622,140,000","663,000","677,000","656,000","47,791,016,211,000","2.40","70,592,343","28,371,741","40.19",
6,005935,삼성전자우,"53,500","1,300","2.5","2,026,073","107,478,510,900","52,400","53,500","52,400","44,024,438,450,000","2.21","822,886,700","710,260,401","86.31",
7,005380,현대차,"175,000","3,500","2.0","1,299,430","226,049,073,000","173,500","175,000","172,500","37,391,932,725,000","1.88","213,668,187","66,603,698","31.17",
8,068270,셀트리온,"272,000","1,500","0.6","965,754","261,672,821,000","273,000","274,000","266,500","36,718,296,736,000","1.85","134,993,738","27,597,011","20.44",
9,006400,삼성SDI,"484,000","24,500","5.3","727,072","347,585,233,816","472,000","484,000","466,500","33,282,032,520,000","1.67","68,764,530","29,568,153","43.00",
10,035720,카카오,"363,000","3,500","1.0","1,061,367","382,380,889,000","359,000","368,500","353,000","32,033,958,297,000","1.61","88,247,819","28,110,395","31.85",
11,051900,LG생활건강,"1,530,000","25,000","1.7","34,779","52,566,702,652","1,506,000","1,530,000","1,495,000","23,895,841,410,000","1.20","15,618,197","7,109,232","45.52",
