순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"82,900","700","0.8","32,644,642","2,726,112,459,660","82,800","84,200","82,700","494,894,973,395,000","19.91","5,969,782,550","3,314,966,371","55.53",2531
2,000660,SK하이닉스,"134,500","3,500","2.7","5,981,299","810,152,555,214","132,500","137,500","131,500","97,916,318,092,500","3.94","728,002,365","364,121,286","50.02",
3,051910,LG화학,"962,000","72,000","8.1","706,912","663,918,476,758","910,000","969,000","896,000","67,909,833,966,000","2.73","70,592,343","30,417,053","43.09",
4,005935,삼성전자우,"74,300","0","0.0","3,858,695","287,507,649,900","74,400","74,800","74,300","61,140,481,810,000","2.46","822,886,700","669,943,183","81.41",
5,207940,삼성바이오로직스,"819,000","2,000","0.2","116,480","95,476,661,000","824,000","824,000","816,000","54,189,135,000,000","2.18","66,165,000","6,920,461","10.46",
6,068270,셀트리온,"357,500","4,000","1.1","956,548","340,784,985,500","355,000","359,500","351,000","48,261,715,287,500","1.94","134,997,805","28,093,033","20.81",
7,006400,삼성SDI,"698,000","18,000","2.6","756,799","526,297,188,000","688,000","712,000","676,000","47,997,641,940,000","1.93","68,764,530","30,435,241","44.26",
8,035420,NAVER,"289,500","-500","-0.2","1,155,734","334,436,364,500","288,500","292,000","286,500","47,554,252,852,500","1.91","164,263,395","91,863,617","55.92",
9,005380,현대차,"206,000","3,000","1.5","2,478,337","515,291,526,500","206,000","210,500","204,500","44,015,646,522,000","1.77","213,668,187","66,208,167","30.99",
10,035720,카카오,"402,500","7,000","1.8","775,191","310,232,235,500","402,000","403,500","393,000","35,595,713,790,000","1.43","88,436,556","28,842,956","32.61",
11,012330,현대모비스,"304,500","21,000","7.4","1,402,113","428,905,887,500","286,000","314,500","285,500","28,944,154,323,000","1.16","95,054,694","40,858,471","42.98",
12,028260,삼성물산,"145,000","5,500","3.9","1,308,751","188,333,984,000","141,000","146,000","141,000","27,098,626,745,000","1.09","186,887,081","27,001,898","14.45",
13,000270,기아차,"63,000","800","1.3","3,144,465","198,682,375,300","62,400","63,700","62,300","25,537,890,861,000","1.03","405,363,347","150,244,622","37.06",
14,005490,POSCO,"291,000","11,000","3.9","762,871","222,537,511,000","287,000","295,500","286,000","25,371,368,985,000","1.02","87,186,835","44,234,179","50.73",
