순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1,005930,삼성전자,"66,300","3,100","4.9","36,354,334","2,384,455,883,700","64,000","66,700","63,900","395,796,583,065,000","19.02","5,969,782,550","3,374,837,153","56.53",2508
2,000660,SK하이닉스,"98,000","8,300","9.2","9,274,278","885,204,121,740","92,100","98,100","91,100","71,344,231,770,000","3.43","728,002,365","363,057,478","49.87",
3,207940,삼성바이오로직스,"758,000","1,000","0.1","74,377","56,424,317,000","763,000","765,000","753,000","50,153,070,000,000","2.41","66,165,000","6,695,814","10.12",
4,005935,삼성전자우,"58,800","1,400","2.4","5,619,146","329,374,446,710","58,000","59,000","58,000","48,385,737,960,000","2.32","822,886,700","710,042,174","86.29",
5,051910,LG화학,"677,000","-28,000","-4.0","573,360","389,020,156,655","682,000","691,000","675,000","47,791,016,211,000","2.30","70,592,343","28,883,327","40.92",
6,035420,NAVER,"278,000","-3,000","-1.1","887,878","247,465,174,000","282,500","283,000","277,500","45,665,223,810,000","2.19","164,263,395","91,416,462","55.65",
7,068270,셀트리온,"288,500","-1,500","-0.5","590,641","171,449,480,500","291,000","294,500","288,000","38,945,693,413,000","1.87","134,993,738","27,701,250","20.52",
8,005380,현대차,"179,000","1,500","0.8","2,752,922","495,861,523,000","182,500","183,500","177,500","38,246,605,473,000","1.84","213,668,187","65,487,244","30.65",
9,006400,삼성SDI,"485,500","-15,500","-3.1","569,489","277,846,773,000","492,000","496,000","485,000","33,385,179,315,000","1.60","68,764,530","29,829,362","43.38",
10,035720,카카오,"362,000","-3,500","-1.0","557,987","201,960,193,500","371,000","371,500","359,500","31,957,216,648,000","1.54","88,279,604","28,199,780","31.94",
11,051900,LG생활건강,"1,562,000","-14,000","-0.9","22,394","35,065,237,000","1,577,000","1,589,000","1,558,000","24,395,623,714,000","1.17","15,618,197","7,148,250","45.77",
12,000270,기아차,"59,700","500","0.8","3,356,021","198,465,689,700","59,700","60,200","58,100","24,200,191,815,900","1.16","405,363,347","155,461,167","38.35",
13,012330,현대모비스,"245,000","5,000","2.1","393,851","95,779,607,000","242,500","245,500","240,000","23,288,400,030,000","1.12","95,054,694","40,906,446","43.03",
14,028260,삼성물산,"124,000","3,500","2.9","861,902","106,353,941,000","121,500","124,500","121,000","23,173,998,044,000","1.11","186,887,081","26,525,661","14.19",
15,005490,POSCO,"239,000","3,000","1.3","258,628","61,992,617,500","236,500","242,500","236,000","20,837,653,565,000","1.00","87,186,835","44,501,770","51.04",
16,105560,KB금융,"45,700","750","1.7","1,772,076","81,554,966,700","45,050","46,600","45,000","19,002,421,944,000","0.91","415,807,920","273,710,242","65.83",
17,017670,SK텔레콤,"232,000","2,500","1.1","338,570","78,526,362,000","233,500","234,000","230,000","18,733,004,952,000","0.90","80,745,711","27,590,780","34.17",
