순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
68,285130,SK케미칼,"376,000","-7,000","-1.8","166,569","62,855,630,000","383,000","385,500","375,000","4,414,764,896,000","0.19","11,741,396","1,946,148","16.58",
69,011200,HMM,"13,300","-500","-3.6","4,659,763","62,366,922,900","13,800","13,800","13,200","4,345,460,095,900","0.19","326,726,323","19,895,030","6.09",
70,071050,한국금융지주,"77,600","-1,400","-1.8","303,425","23,641,385,900","78,800","78,800","77,500","4,324,336,979,200","0.19","55,725,992","16,689,927","29.95",
71,139480,이마트,"154,000","-3,000","-1.9","225,867","34,769,868,000","155,500","156,000","153,000","4,292,876,126,000","0.19","27,875,819","8,836,956","31.70",
72,000720,현대건설,"38,050","-850","-2.2","1,307,699","50,047,893,450","39,150","39,150","37,850","4,237,086,858,250","0.19","111,355,765","21,182,520","19.02",
73,011780,금호석유,"138,000","-2,500","-1.8","238,265","32,876,017,500","140,500","140,500","136,500","4,204,541,358,000","0.18","30,467,691","8,541,140","28.03",
74,128940,한미약품,"349,000","-6,000","-1.7","86,480","30,233,702,500","352,000","354,500","346,500","4,133,217,121,000","0.18","11,843,029","1,647,796","13.91",
75,029780,삼성카드,"34,600","150","0.4","134,916","4,638,273,550","34,500","34,600","34,200","4,008,717,628,600","0.18","115,858,891","11,819,492","10.20",
76,011070,LG이노텍,"162,500","-2,000","-1.2","133,735","21,746,102,000","165,000","165,000","161,500","3,845,904,887,500","0.17","23,667,107","8,030,833","33.93",
77,088980,맥쿼리인프라,"10,800","0","0.0","719,714","7,779,142,200","10,800","10,850","10,800","3,769,678,828,800","0.17","349,044,336","49,862,144","14.29",
78,016360,삼성증권,"42,150","-250","-0.6","432,071","18,216,812,100","42,350","42,450","41,650","3,763,995,000,000","0.17","89,300,000","22,592,846","25.30",
79,180640,한진칼,"63,100","-2,700","-4.1","352,796","22,636,742,800","65,900","65,900","63,000","3,735,523,849,100","0.16","59,200,061","10,086,912","17.04",
80,000120,CJ대한통운,"161,500","500","0.3","66,886","10,782,489,000","162,500","162,500","160,000","3,684,193,556,000","0.16","22,812,344","4,739,302","20.78",
81,034020,두산중공업,"14,400","-350","-2.4","1,705,707","24,664,711,200","14,600","14,650","14,350","3,645,233,294,400","0.16","253,141,201","31,807,610","12.57",
82,004990,롯데지주,"34,700","-800","-2.2","218,100","7,623,726,050","35,600","35,600","34,650","3,640,350,523,900","0.16","104,909,237","11,834,145","11.28",
83,003410,쌍용양회,"7,150","-100","-1.4","2,959,467","21,254,868,000","7,200","7,330","7,110","3,602,596,104,250","0.16","503,859,595","14,444,292","2.87",
84,078930,GS,"37,950","-450","-1.2","370,384","14,059,895,200","38,300","38,300","37,700","3,526,138,595,100","0.15","92,915,378","17,839,149","19.20",
85,293490,카카오게임즈,"46,950","-550","-1.2","701,953","32,953,959,000","47,550","47,550","46,750","3,476,724,216,300","0.15","74,051,634","424,416","0.57",
86,263750,펄어비스,"258,900","15,500","6.4","116,538","29,811,256,400","245,300","267,800","240,700","3,386,373,165,000","0.15","13,079,850","3,018,662","23.08",
87,005940,NH투자증권,"11,900","-300","-2.5","1,453,837","17,408,122,150","12,100","12,100","11,900","3,348,765,755,300","0.15","281,408,887","41,119,604","14.61",
88,005387,현대차2우B,"91,400","600","0.7","133,972","12,202,477,800","91,400","91,600","90,600","3,334,770,221,400","0.15","36,485,451","22,181,800","60.80",
89,008770,호텔신라,"82,400","-2,600","-3.1","911,855","75,426,629,400","83,200","83,500","82,300","3,234,045,170,400","0.14","39,248,121","8,188,103","20.86",
90,011790,SKC,"86,000","-1,500","-1.7","255,519","21,939,209,300","86,600","86,900","85,200","3,227,971,730,000","0.14","37,534,555","2,907,430","7.75",
91,247540,에코프로비엠,"152,600","-4,300","-2.7","228,302","34,883,133,500","154,800","154,900","151,500","3,209,966,331,600","0.14","21,035,166","1,218,432","5.79",
92,005830,DB손해보험,"44,700","550","1.2","224,921","10,029,707,250","44,300","44,800","44,250","3,164,760,000,000","0.14","70,800,000","28,681,078","40.51",
93,012750,에스원,"81,900","0","0.0","60,188","4,914,699,000","81,900","82,100","81,200","3,112,132,678,200","0.14","37,999,178","20,848,336","54.87",
94,032500,케이엠더블유,"76,900","-1,400","-1.8","440,319","34,053,038,400","78,300","78,400","76,700","3,062,225,902,700","0.13","39,820,883","3,417,834","8.58",
95,026960,동서,"30,550","50","0.2","177,894","5,398,622,200","30,500","30,850","29,850","3,045,835,000,000","0.13","99,700,000","4,705,690","4.72",
96,241560,두산밥캣,"30,350","-850","-2.7","344,781","10,538,519,800","31,200","31,200","30,250","3,042,562,188,100","0.13","100,249,166","20,433,134","20.38",
97,036490,SK머티리얼즈,"286,500","21,900","8.3","111,600","31,254,235,300","266,000","288,400","264,000","3,021,908,314,500","0.13","10,547,673","1,661,017","15.75",
98,039490,키움증권,"132,500","-1,500","-1.1","204,374","26,776,345,500","131,000","132,500","129,000","3,017,408,587,500","0.13","22,772,895","5,393,005","23.68",
99,006360,GS건설,"37,650","-1,000","-2.6","866,075","32,688,117,250","38,300","38,400","37,500","3,015,682,320,600","0.13","80,097,804","21,973,887","27.43",
100,000210,대림산업,"86,600","-1,000","-1.1","647,347","56,557,303,100","88,300","88,900","86,400","3,013,680,000,000","0.13","34,800,000","13,060,368","37.53",
101,336260,두산퓨얼셀,"54,300","5,250","10.7","4,618,141","244,616,600,050","48,950","56,100","47,850","3,013,309,321,800","0.13","55,493,726","7,434,840","13.40",
102,012510,더존비즈온,"100,000","-1,000","-1.0","54,292","5,465,623,000","101,500","102,000","100,000","3,010,597,200,000","0.13","30,105,972","13,611,444","45.21",
103,042660,대우조선해양,"27,800","-700","-2.5","396,067","11,117,003,650","28,500","28,550","27,600","2,982,680,598,200","0.13","107,290,669","9,570,579","8.92",
104,095700,제넥신,"122,800","-8,700","-6.6","2,833,785","366,771,816,000","138,000","141,100","118,500","2,980,197,956,400","0.13","24,268,713","1,803,768","7.43",
105,035760,CJ ENM,"135,900","-1,100","-0.8","128,909","17,612,390,600","136,700","137,900","135,300","2,980,172,028,600","0.13","21,929,154","4,574,267","20.86",
106,051915,LG화학우,"375,500","-5,000","-1.3","35,352","13,249,533,500","378,000","380,000","372,500","2,887,144,400,000","0.13","7,688,800","4,615,363","60.03",
107,003090,대웅,"49,650","50","0.1","9,579,295","519,754,522,850","54,400","58,300","49,300","2,886,749,307,000","0.13","58,141,980","3,350,400","5.76",
108,023530,롯데쇼핑,"101,500","-3,000","-2.9","158,130","16,060,408,500","102,500","102,500","100,500","2,871,308,632,500","0.13","28,288,755","3,261,951","11.53",
109,036460,한국가스공사,"30,000","-900","-2.9","545,689","16,562,187,550","31,050","31,100","30,000","2,769,390,000,000","0.12","92,313,000","8,083,779","8.76",
110,007070,GS리테일,"34,700","-200","-0.6","390,377","13,602,075,300","34,850","35,250","34,550","2,671,900,000,000","0.12","77,000,000","10,931,666","14.20",
111,081660,휠라홀딩스,"43,700","400","0.9","409,835","17,781,933,300","43,500","43,700","42,700","2,654,872,101,400","0.12","60,752,222","28,074,081","46.21",
112,028050,삼성엔지니어링,"13,500","-150","-1.1","1,462,073","19,786,560,850","13,650","13,700","13,400","2,646,000,000,000","0.12","196,000,000","48,420,518","24.70",
113,008560,메리츠증권,"3,870","-25","-0.6","2,356,773","9,150,689,415","3,910","3,915","3,865","2,615,971,883,490","0.11","675,961,727","85,141,465","12.60",
114,253450,스튜디오드래곤,"85,000","700","0.8","203,173","17,330,911,900","85,000","85,800","84,800","2,550,369,325,000","0.11","30,004,345","2,627,111","8.76",
115,112610,씨에스윈드,"147,500","4,500","3.2","484,226","72,754,562,500","143,000","156,500","141,000","2,549,642,962,500","0.11","17,285,715","1,412,074","8.17",
116,204320,만도,"52,400","-700","-1.3","514,690","27,105,504,800","53,000","53,800","51,900","2,460,553,088,000","0.11","46,957,120","12,851,139","27.37",
117,047810,한국항공우주,"24,800","-300","-1.2","681,451","16,834,833,300","25,100","25,100","24,400","2,417,382,653,600","0.11","97,475,107","13,777,738","14.13",
118,001040,CJ,"82,100","-1,100","-1.3","133,289","11,036,901,400","83,600","84,500","82,000","2,395,431,535,800","0.11","29,176,998","5,565,556","19.08",
119,004170,신세계,"243,000","-10,000","-4.0","207,175","50,695,801,000","247,000","249,000","242,500","2,392,378,983,000","0.11","9,845,181","2,478,974","25.18",
120,030000,제일기획,"20,750","-200","-1.0","324,702","6,757,484,800","21,000","21,000","20,700","2,387,105,418,750","0.10","115,041,225","36,997,952","32.16",
121,009240,한샘,"100,000","600","0.6","120,571","12,107,779,800","99,600","101,500","99,500","2,353,392,800,000","0.10","23,533,928","5,528,408","23.49",
122,307950,현대오토에버,"111,500","9,500","9.3","1,118,606","126,271,190,000","111,000","122,000","106,000","2,341,500,000,000","0.10","21,000,000","381,889","1.82",
123,000080,하이트진로,"32,200","-500","-1.5","369,228","11,894,205,850","32,600","32,600","32,050","2,258,302,274,200","0.10","70,133,611","6,714,007","9.57",
124,145020,휴젤,"177,200","-800","-0.4","76,008","13,460,006,100","177,900","180,400","173,500","2,245,147,922,000","0.10","12,670,135","9,096,665","71.80",
125,006260,LS,"69,700","-700","-1.0","281,456","19,574,590,600","70,000","70,400","68,500","2,244,340,000,000","0.10","32,200,000","3,830,085","11.89",
126,282330,BGF리테일,"128,000","-4,000","-3.0","84,091","10,871,438,500","133,500","134,000","127,500","2,212,339,968,000","0.10","17,283,906","5,305,616","30.70",
127,020150,일진머티리얼즈,"47,600","-800","-1.6","416,373","19,839,361,700","47,800","48,350","47,200","2,194,875,746,000","0.10","46,110,835","3,637,924","7.89",
128,028670,팬오션,"4,090","-110","-2.6","2,541,458","10,475,015,895","4,190","4,190","4,090","2,186,389,304,080","0.10","534,569,512","59,106,868","11.06",
129,088350,한화생명,"2,505","165","7.0","28,429,052","70,568,737,605","2,345","2,585","2,300","2,175,667,650,000","0.10","868,530,000","65,948,298","7.59",
130,005385,현대차우,"87,900","200","0.2","141,097","12,407,763,800","88,100","88,300","87,500","2,140,952,611,500","0.09","24,356,685","13,194,547","54.17",
131,001450,현대해상,"23,500","500","2.2","1,027,022","24,224,789,600","23,150","23,800","23,000","2,100,900,000,000","0.09","89,400,000","34,633,233","38.74",
132,240810,원익IPS,"42,800","-550","-1.3","333,352","14,313,418,850","43,150","43,550","42,500","2,100,790,962,800","0.09","49,083,901","14,757,746","30.07",
133,010620,현대미포조선,"51,700","200","0.4","802,551","41,878,400,000","52,200","53,600","50,600","2,065,009,103,300","0.09","39,942,149","5,093,353","12.75",
134,007310,오뚜기,"554,000","-1,000","-0.2","5,076","2,817,770,000","555,000","557,000","553,000","2,034,277,474,000","0.09","3,671,981","590,141","16.07",
135,185750,종근당,"186,500","10,000","5.7","1,107,072","208,077,036,500","179,000","196,000","176,000","2,030,180,252,500","0.09","10,885,685","1,493,796","13.72",
136,235980,메드팩토,"99,700","500","0.5","227,863","22,625,486,200","98,900","100,500","97,700","2,027,383,747,400","0.09","20,334,842","1,332,375","6.55",
137,003000,부광약품,"30,800","4,800","18.5","21,097,380","623,522,369,800","26,600","31,000","26,250","1,997,009,722,400","0.09","64,837,978","3,288,839","5.07",
138,000880,한화,"26,200","-350","-1.3","524,368","13,927,319,450","26,600","26,900","26,200","1,963,918,857,000","0.09","74,958,735","14,355,123","19.15",
139,009420,한올바이오파마,"37,500","2,350","6.7","1,115,711","41,565,510,400","35,800","38,400","35,150","1,959,023,925,000","0.09","52,240,638","3,724,415","7.13",
140,357780,솔브레인,"250,700","3,000","1.2","43,048","10,701,285,700","247,100","250,800","245,000","1,950,086,496,200","0.09","7,778,566","1,705,835","21.93",
141,237690,에스티팜,"104,500","3,000","3.0","1,369,760","146,307,915,500","106,300","111,400","102,700","1,949,552,000,000","0.09","18,656,000","685,698","3.68",
142,078340,컴투스,"151,000","-2,800","-1.8","141,296","21,409,486,500","152,200","154,900","149,900","1,942,829,420,000","0.09","12,866,420","3,860,384","30.00",
143,000060,메리츠화재,"15,650","300","2.0","405,764","6,284,726,900","15,500","15,650","15,250","1,887,781,250,000","0.08","120,625,000","12,420,081","10.30",
144,138930,BNK금융지주,"5,780","-60","-1.0","2,923,671","17,032,375,340","5,870","5,890","5,770","1,883,905,721,880","0.08","325,935,246","123,828,377","37.99",
145,014680,한솔케미칼,"166,000","4,000","2.5","83,200","13,658,856,500","162,000","166,000","161,000","1,875,002,370,000","0.08","11,295,195","4,157,637","36.81",
146,047040,대우건설,"4,500","-220","-4.7","5,419,254","24,677,348,700","4,680","4,685","4,470","1,870,301,871,000","0.08","415,622,638","34,061,659","8.20",
147,047050,포스코인터내셔널,"14,950","-400","-2.6","1,360,767","20,645,290,700","15,500","15,550","14,900","1,844,458,477,550","0.08","123,375,149","16,087,024","13.04",
148,058470,리노공업,"119,900","-1,300","-1.1","52,310","6,298,726,200","121,000","121,600","119,900","1,827,560,163,000","0.08","15,242,370","6,442,538","42.27",
149,004370,농심,"300,000","6,500","2.2","92,093","27,587,759,500","295,500","302,000","295,500","1,824,792,600,000","0.08","6,082,642","1,129,030","18.56",
150,005250,녹십자홀딩스,"38,500","2,200","6.1","2,194,518","83,056,852,600","37,050","38,650","36,300","1,810,586,085,000","0.08","47,028,210","2,862,097","6.09",
151,042670,두산인프라코어,"8,230","-360","-4.2","6,488,161","54,209,100,930","8,480","8,580","8,230","1,776,957,537,680","0.08","215,912,216","9,364,559","4.34",
152,010120,LS ELECTRIC,"59,200","200","0.3","275,408","16,323,937,900","59,000","60,400","57,600","1,776,000,000,000","0.08","30,000,000","4,267,147","14.22",
153,064350,현대로템,"16,250","-50","-0.3","2,340,351","38,339,827,800","16,450","16,650","16,150","1,773,562,261,250","0.08","109,142,293","4,653,626","4.26",
154,039200,오스코텍,"58,800","-3,000","-4.8","1,010,509","60,202,003,100","61,800","61,800","58,700","1,716,978,286,800","0.08","29,200,311","3,043,404","10.42",
155,004800,효성,"81,300","800","1.0","96,509","7,824,197,100","81,000","81,500","80,500","1,713,074,332,500","0.08","21,071,025","1,203,871","5.71",
156,294870,HDC현대산업개발,"25,900","-250","-1.0","1,365,506","35,353,677,900","25,900","26,350","25,300","1,706,999,847,000","0.07","65,907,330","6,505,243","9.87",
157,278280,천보,"170,300","-1,300","-0.8","76,342","13,026,865,500","171,600","172,500","169,600","1,703,000,000,000","0.07","10,000,000","457,292","4.57",
158,017800,현대엘리베이,"41,150","-800","-1.9","318,707","13,195,670,500","42,050","42,050","41,100","1,679,545,109,650","0.07","40,815,191","10,400,107","25.48",
159,005290,동진쎄미켐,"32,600","750","2.4","1,487,854","48,531,925,000","31,850","33,300","31,350","1,676,112,504,400","0.07","51,414,494","4,768,408","9.27",
160,200130,콜마비앤에이치,"56,500","-900","-1.6","524,798","29,283,891,600","56,800","57,500","54,800","1,669,211,027,000","0.07","29,543,558","1,368,318","4.63",
161,069960,현대백화점,"71,000","-2,300","-3.1","428,719","30,613,056,100","71,500","72,300","70,900","1,661,573,311,000","0.07","23,402,441","3,249,634","13.89",
162,002380,KCC,"183,500","6,500","3.7","104,784","19,126,286,000","178,000","185,500","175,500","1,630,667,428,500","0.07","8,886,471","1,067,098","12.01",
163,010060,OCI,"67,500","-1,500","-2.2","193,745","13,116,848,900","69,000","69,000","67,300","1,609,832,542,500","0.07","23,849,371","4,182,799","17.54",
164,140410,메지온,"180,800","-1,600","-0.9","95,055","17,101,127,300","177,800","181,900","177,600","1,607,801,244,800","0.07","8,892,706","1,776,781","19.98",
165,141080,레고켐바이오,"67,300","-3,300","-4.7","1,309,383","89,616,410,800","69,500","71,500","66,700","1,593,920,143,800","0.07","23,683,806","1,601,014","6.76",
166,010780,아이에스동서,"50,900","-1,500","-2.9","186,548","9,619,240,700","52,200","52,900","50,500","1,572,433,645,400","0.07","30,892,606","1,739,889","5.63",
167,000990,DB하이텍,"35,200","-650","-1.8","455,605","16,124,449,750","35,850","35,850","35,200","1,562,830,297,600","0.07","44,398,588","11,970,534","26.96",
168,069620,대웅제약,"133,500","-9,000","-6.3","1,616,439","233,154,265,500","149,500","153,500","132,000","1,546,807,762,500","0.07","11,586,575","584,800","5.05",
169,060250,NHN한국사이버결제,"67,100","100","0.2","160,474","10,891,577,000","67,600","68,800","67,000","1,541,380,470,300","0.07","22,971,393","8,160,146","35.52",
170,336370,두산솔루스,"50,300","-2,100","-4.0","482,392","24,689,649,200","52,400","52,700","49,700","1,538,664,827,400","0.07","30,589,758","2,848,018","9.31",
171,000250,삼천당제약,"67,000","-300","-0.4","536,357","36,388,957,400","67,700","70,000","66,000","1,525,458,747,000","0.07","22,768,041","1,800,009","7.91",
