순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
51,034220,LG디스플레이,"14,800","-100","-0.7","1,923,859","28,638,342,500","14,800","15,100","14,650","5,295,672,360,000","0.28","357,815,700","79,608,985","22.25",
52,032640,LG유플러스,"11,500","-100","-0.9","854,194","9,860,632,700","11,550","11,600","11,500","5,021,030,651,500","0.26","436,611,361","136,929,177","31.36",
53,028300,에이치엘비,"91,800","400","0.4","310,538","28,435,189,000","90,300","92,900","90,300","4,833,705,132,000","0.25","52,654,740","5,949,705","11.30",
54,035250,강원랜드,"22,550","0","0.0","506,863","11,451,167,450","22,300","22,800","22,100","4,824,358,275,000","0.25","213,940,500","51,482,904","24.06",
55,180640,한진칼,"78,700","-400","-0.5","82,948","6,519,971,500","78,500","79,300","77,700","4,656,715,123,300","0.24","59,170,459","10,309,531","17.42",
56,271560,오리온,"116,000","-2,500","-2.1","154,299","18,072,176,000","117,000","119,000","115,500","4,586,191,312,000","0.24","39,536,132","17,170,805","43.43",
57,003670,포스코케미칼,"73,000","1,000","1.4","274,655","20,067,794,800","71,600","74,300","71,100","4,452,140,060,000","0.23","60,988,220","4,429,665","7.26",
58,196170,알테오젠,"151,800","3,700","2.5","410,402","62,000,459,500","145,100","156,800","142,800","4,262,984,220,000","0.22","28,082,900","5,131,952","18.27",
59,139480,이마트,"148,000","-2,000","-1.3","190,917","28,264,800,500","149,000","150,000","145,500","4,125,621,212,000","0.22","27,875,819","8,775,100","31.48",
60,161390,한국타이어앤테크놀로지,"33,200","-500","-1.5","353,263","11,888,558,100","33,800","34,400","32,850","4,112,652,290,800","0.22","123,875,069","47,163,253","38.07",
61,011780,금호석유,"134,500","-7,500","-5.3","274,299","37,358,695,500","140,500","141,500","132,000","4,097,904,439,500","0.21","30,467,691","9,635,574","31.63",
62,285130,SK케미칼,"341,500","7,500","2.2","390,438","134,462,831,500","341,500","352,000","336,500","4,009,686,734,000","0.21","11,741,396","1,471,662","12.53",
63,004020,현대제철,"29,850","-1,800","-5.7","2,291,770","69,643,877,850","31,350","31,550","29,650","3,983,356,682,250","0.21","133,445,785","25,454,835","19.08",
64,071050,한국금융지주,"70,700","400","0.6","321,207","22,675,637,200","70,200","71,500","68,200","3,939,827,634,400","0.21","55,725,992","17,203,247","30.87",
65,088980,맥쿼리인프라,"11,200","50","0.4","576,119","6,429,211,100","11,150","11,200","11,100","3,909,296,563,200","0.20","349,044,336","53,283,660","15.27",
66,000100,유한양행,"57,900","-1,100","-1.9","330,125","19,262,747,900","58,400","59,200","57,800","3,871,009,299,000","0.20","66,856,810","14,037,781","21.00",
67,002790,아모레G,"45,800","-1,000","-2.1","118,143","5,416,675,650","46,000","46,500","45,350","3,776,584,644,000","0.20","82,458,180","16,379,925","19.86",
68,008930,한미사이언스,"57,200","-1,700","-2.9","167,296","9,680,681,700","58,100","59,000","57,200","3,775,837,722,800","0.20","66,011,149","1,193,789","1.81",
69,068760,셀트리온제약,"105,200","1,500","1.4","237,878","24,982,823,200","103,000","106,900","102,500","3,767,212,210,400","0.20","35,810,002","2,870,712","8.02",
70,011070,LG이노텍,"155,000","2,500","1.6","113,868","17,663,364,500","152,500","157,500","150,000","3,668,401,585,000","0.19","23,667,107","8,432,198","35.63",
71,000120,CJ대한통운,"160,500","-3,000","-1.8","1,884,952","315,096,401,000","164,000","165,500","159,000","3,661,381,212,000","0.19","22,812,344","5,042,536","22.10",
72,003490,대한항공,"20,750","-650","-3.0","1,602,797","33,550,083,050","21,100","21,200","20,550","3,614,851,544,750","0.19","174,209,713","22,351,935","12.83",
73,267250,현대중공업지주,"222,500","-2,500","-1.1","23,691","5,278,323,500","221,000","225,000","221,000","3,515,192,282,500","0.18","15,798,617","2,786,947","17.64",
74,029780,삼성카드,"29,700","-400","-1.3","150,386","4,478,070,250","29,750","30,150","29,500","3,441,009,062,700","0.18","115,858,891","11,326,571","9.78",
75,000720,현대건설,"30,700","-650","-2.1","598,641","18,454,770,850","30,950","31,400","30,500","3,418,621,985,500","0.18","111,355,765","22,150,334","19.89",
76,034020,두산중공업,"13,400","250","1.9","2,892,079","37,986,735,850","12,800","13,400","12,500","3,392,092,093,400","0.18","253,141,201","19,245,097","7.60",
77,005830,DB손해보험,"46,050","-1,100","-2.3","172,417","7,962,798,350","46,500","47,300","45,650","3,260,340,000,000","0.17","70,800,000","28,651,225","40.47",
78,293490,카카오게임즈,"44,050","-50","-0.1","422,999","18,596,256,300","43,700","44,600","42,950","3,245,533,916,450","0.17","73,678,409","396,492","0.54",
79,010140,삼성중공업,"5,100","-50","-1.0","2,218,693","11,339,350,270","5,090","5,140","5,080","3,213,000,000,000","0.17","630,000,000","93,625,171","14.86",
80,128940,한미약품,"271,000","-4,500","-1.6","41,807","11,403,768,500","273,000","278,000","270,000","3,209,460,859,000","0.17","11,843,029","1,642,139","13.87",
81,012750,에스원,"83,100","-2,200","-2.6","85,196","7,114,948,900","84,700","85,000","83,000","3,157,731,691,800","0.17","37,999,178","21,081,188","55.48",
82,078930,GS,"33,600","-1,250","-3.6","371,362","12,568,488,050","34,600","34,650","33,550","3,121,956,700,800","0.16","92,915,378","18,472,392","19.88",
83,005387,현대차2우B,"84,600","300","0.4","84,859","7,230,796,200","84,500","86,500","84,000","3,086,669,154,600","0.16","36,485,451","22,486,312","61.63",
84,004990,롯데지주,"29,400","-400","-1.3","112,474","3,318,888,450","29,550","29,750","29,350","3,084,331,567,800","0.16","104,909,237","11,669,519","11.12",
85,006280,녹십자,"256,000","-12,500","-4.7","369,537","96,193,770,000","265,000","271,500","255,000","2,991,753,728,000","0.16","11,686,538","2,146,665","18.37",
86,008770,호텔신라,"75,300","-1,100","-1.4","388,046","29,338,362,500","76,100","76,200","75,100","2,955,383,511,300","0.15","39,248,121","8,123,618","20.70",
87,012510,더존비즈온,"99,000","-1,500","-1.5","122,636","12,142,528,600","99,500","100,000","98,000","2,954,847,654,000","0.15","29,846,946","13,412,468","44.94",
